MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,ST,JEYYAM,JEYYAM GLOBAL FOODS LTD,        68.10,        68.40,        69.00,        65.50,        66.05,                  4024700.00,60000, ,        74.50,        31.00
N,SM,JFLLIFE,JFL LIFE SCIENCES LIMITED,        12.50,        12.00,        12.00,        11.90,        11.90,                   359400.00,30000, ,        37.15,        11.85
N,SM,JIWANRAM,JIWANRAM SHEODUTTRA IND L,         7.00,         6.70,         6.95,         6.50,         6.95,                   321600.00,48000, ,        15.95,         6.00
N,SM,JYOTIGLOBL,JYOTI GLOBAL PLAST LTD,        56.70,        56.00,        56.00,        51.15,        51.15,                  1944400.00,36000, ,        77.75,        49.00
N,SM,K2INFRA,K2 INFRAGEN LIMITED,        70.95,        67.40,        68.95,        67.40,        67.40,                 10928010.00,162000, ,       205.00,        52.50
N,SM,KKJEWELS,KABRA JEWELS LIMITED,        87.50,        87.50,        87.50,        86.50,        87.20,                   870500.00,10000, ,       265.00,        86.10
N,SM,KALANA,KALANA ISPAT LIMITED,        25.90,        26.25,        26.25,        25.75,        25.75,                   259800.00,10000, ,        55.00,        24.00
G,ST,KANDARP,KANDARP DG SMART BPO LTD,       123.00,       125.45,       125.45,       124.00,       124.00,                  2882000.00,23000, ,       128.75,        37.15
N,SM,KATARIA,KATARIA INDUSTRIES LTD,        94.00,        92.00,        94.50,        92.00,        94.50,                   388980.00,4200, ,       184.50,        90.50
N,SM,KLL,KAUSHALYA LOGISTICS LTD,        41.95,        42.00,        42.50,        41.50,        41.80,                  2316680.00,55200, ,       117.95,        40.60
N,SM,KCEIL,KAY CEE ENERGY & INFRA L,       178.30,       178.00,       180.00,       176.50,       179.60,                  2689650.00,15000, ,       418.75,       157.00
N,SM,KAYTEX,KAYTEX FABRICS LIMITED,        81.00,        80.00,        80.00,        78.40,        79.00,                   252640.00,3200, ,       156.90,        77.00
N,ST,KCK,KCK INDUSTRIES LTD,        29.25,        29.25,        29.60,        29.25,        29.50,                  2730625.00,92500, ,        70.55,        25.50
N,SM,KEN,KEN ENTERPRISES LIMITED,        46.75,        48.75,        48.75,        46.50,        46.50,                   677820.00,14400, ,        85.00,        35.25
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        75.35,        74.70,        74.70,        74.70,        74.70,                   115785.00,1550, ,       113.90,        66.00
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       202.35,       204.95,       207.65,       200.00,       206.25,                  6120080.00,30000, ,       310.00,       172.60
N,SM,KODYTECH,KODY TECHNOLAB LIMITED,       728.10,       731.70,       746.00,       710.15,       728.00,                  6664955.00,9200, ,      3270.00,       556.05
N,SM,KONSTELEC,KONSTELEC ENGINEERS LTD,        56.00,        54.50,        54.50,        53.70,        53.90,                   432200.00,8000, ,       140.30,        53.70
N,SM,KONTOR,KONTOR SPACE LIMITED,        63.00,        63.00,        63.00,        62.50,        62.50,                   150900.00,2400, ,       138.10,        58.40
N,SM,KDL,KORE DIGITAL LIMITED,       178.45,       177.00,       178.00,       170.70,       173.10,                  3421567.50,19650, ,      1939.00,       140.25
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       222.45,       224.95,       240.00,       224.95,       233.00,                  1473630.00,6300, ,      1110.00,       202.40
N,SM,KRISHCA,KRISHCA STRAPPING SLTN L,       173.00,       173.00,       178.00,       173.00,       175.90,                  1225400.00,7000, ,       384.00,       163.50
N,SM,KRISHNADEF,KRISHNA DEF AND ALD IND L,       778.10,       799.90,       799.90,       785.00,       788.45,                 10456362.50,13250, ,      1027.50,       503.00
N,SM,KEL,KUNDAN EDIFICE LIMITED,       106.50,       111.00,       111.00,       109.95,       110.00,                  1586940.00,14400, ,       167.05,        81.00
N,SM,LAKSHYA,LAKSHYA POWERTECH LIMITED,       125.25,       125.00,       125.00,       122.05,       122.05,                   592040.00,4800, ,       372.50,       102.25
N,SM,LAMOSAIC,LAMOSAIC INDIA LIMITED,        37.60,        37.60,        37.70,        36.55,        37.00,                   288630.00,7800, ,       172.20,        34.00
N,SM,LEMERITE,LE MERITE EXPORTS LIMITED,       485.80,       485.80,       493.95,       482.00,       482.00,                  6007940.00,12400, ,       520.00,       225.10
N,SM,LLOYDS,LLOYDS LUXURIES LIMITED,        79.80,        75.70,        75.70,        73.10,        73.40,                   666500.00,9000, ,       125.75,        64.00
N,SM,MPTODAY,M P TODAY MEDIA LIMITED,        47.70,        45.40,        45.40,        45.40,        45.40,                    90800.00,2000, ,        56.80,        25.20
G,ST,MVKAGRO,M.V.K. AGRO FOOD PROD LTD,       695.05,       708.00,       708.95,       708.00,       708.95,                  1913880.00,2700, ,       708.95,        32.05
N,SM,MACOBSTECH,MACOBS TECHNOLOGIES LTD,       215.45,       227.00,       227.00,       220.50,       220.50,                   895200.00,4000, ,       246.95,       143.00
N,SM,MADHUSUDAN,MADHUSUDAN MASALA LIMITED,       117.00,       116.95,       123.75,       116.95,       123.75,                   835600.00,7000, ,       229.00,       108.60
N,SM,MAITREYA,MAITREYA MEDICARE LIMITED,       243.70,       246.00,       247.00,       246.00,       247.00,                   394400.00,1600, ,       362.00,       214.45
N,SM,MPEL,MANAS POLYMER N ENERGIE L,        96.85,        93.05,       100.00,        91.50,        95.50,                  2266800.00,24000, ,       153.90,        91.50
N,SM,MANDEEP,MANDEEP AUTO INDUSTRIES L,        24.90,        25.00,        25.50,        25.00,        25.50,                   253000.00,10000, ,        38.55,        17.80
N,SM,MAL,MANGALAM ALLOYS LIMITED,        49.25,        48.25,        48.50,        48.20,        48.50,                   386640.00,8000, ,        80.20,        26.25
N,ST,MIEL,MANGLAM INFRA & ENG LTD,        21.00,        21.00,        21.10,        21.00,        21.10,                    84200.00,4000, ,        53.60,        20.00
N,SM,MARCO,MARCO CABLE & CONDUCTOR L,        39.30,        38.40,        39.30,        38.30,        38.55,                   521925.00,13500, ,        70.85,        33.10
N,SM,MARINETRAN,MARINETRANS INDIA LIMITED,        15.85,        15.10,        15.10,        15.10,        15.10,                    60400.00,4000, ,        34.00,        13.30
N,SM,MDL,MARVEL DECOR LIMITED,        94.95,        90.30,        90.30,        90.30,        90.30,                   180600.00,2000, ,       143.25,        72.95
N,SM,MASON,MASON INFRATECH LIMITED,       196.90,       199.85,       199.85,       196.00,       196.45,                  1885650.00,9500, ,       220.00,        73.50
N,SM,MASTER,MASTER COMPONENTS LIMITED,       355.00,       335.05,       381.95,       335.05,       381.90,                   716975.00,2000, ,       436.00,       258.40
N,SM,MGSL,MATRIX GEO SOLUTIONS LTD,        98.80,        90.10,        99.00,        90.10,        92.60,                  1686600.00,18000, ,       120.00,        87.00
N,SM,MAXPOSURE,MAXPOSURE LIMITED,        48.25,        51.95,        51.95,        48.00,        48.00,                   403400.00,8000, ,       102.95,        47.15
N,ST,MAXVOLT,MAXVOLT ENERGY INDUS L,       405.35,       404.50,       420.00,       387.00,       416.50,                 20100400.00,49600, ,       483.25,       145.05
N,SM,MCON,MCON RASAYAN INDIA LTD,        64.60,        67.00,        67.80,        65.00,        65.00,                   533650.00,8000, ,       229.90,        53.40
N,SM,MEDIORG,MEDICAMEN ORGANICS LTD,        28.90,        28.90,        28.90,        27.45,        27.45,                   167600.00,6000, ,        61.75,        19.60
N,SM,MEGATHERM,MEGATHERM INDUCTION LTD,       215.65,       218.90,       237.95,       218.80,       235.00,                  8257300.00,36000, ,       387.00,       214.00
N,SM,MICROPRO,MICROPRO SOFTWARE SOL L,        18.15,        18.00,        18.00,        17.85,        17.90,                    57360.00,3200, ,        41.65,        17.85
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        24.85,        25.95,        25.95,        25.95,        25.95,                   114180.00,4400, ,        42.85,        24.85
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        43.30,        43.50,        43.50,        43.50,        43.50,                    65250.00,1500, ,        86.90,        41.25
N,SM,MONOLITH,MONOLITHISCH INDIA LTD,       566.45,       567.00,       569.00,       532.50,       544.90,                 13801250.00,25000, ,       607.40,       219.45
N,SM,MOS,MOS UTILITY LIMITED,        23.70,        23.70,        23.80,        23.30,        23.65,                 27990200.00,1180000, ,       321.00,        23.25
N,SM,MMEL,MOVING MEDIA ENTER LTD,        49.70,        48.25,        48.25,        48.20,        48.20,                   192900.00,4000, ,        84.45,        45.50
G,ST,MOXSH,MOXSH OVERSEAS EDUCON LTD,        82.65,        81.00,        81.00,        81.00,        81.00,                   259200.00,3200, ,        91.30,        25.50
N,SM,MUNISH,MUNISH FORGE LIMITED,       102.70,       103.65,       109.95,       103.65,       109.15,                  7260600.00,67200, ,       143.00,       100.50
N,ST,MYMUDRA,MY MUDRA FINCORP LIMITED,        89.30,        86.00,        88.80,        86.00,        87.10,                  1451760.00,16800, ,       119.10,        51.60
N,ST,NRVANDANA,N R VANDANA TEX IND LTD,        68.60,        69.00,        69.00,        68.75,        69.00,                  1034250.00,15000, ,        72.90,        37.05
N,SM,NAMAN,NAMAN IN-STORE (INDIA) L,        72.75,        72.75,        73.00,        72.00,        73.00,                   290600.00,4000, ,       181.90,        55.75
N,SM,NAMOEWASTE,NAMO EWASTE MANAGEMENT L,       185.25,       186.60,       186.60,       177.50,       178.35,                 13294760.00,73600, ,       234.95,       127.00
N,SM,NEELAM,NEELAM LINENS & GAR (I) L,        16.75,        16.10,        16.10,        15.95,        15.95,                   671400.00,42000, ,        74.40,        15.95
N,SM,NEPTUNE,NEPTUNE PETROCHEMICALS L,       157.25,       157.25,       160.50,       157.25,       159.50,                   792550.00,5000, ,       186.00,       126.30
N,SM,CBAZAAR,NET AVENUE TECHNOLOGIES L,         4.00,         4.15,         4.20,         4.15,         4.20,                   300400.00,72000, ,        15.10,         3.05
N,ST,NEWJAISA,NEWJAISA TECHNOLOGIES LTD,        30.65,        30.65,        32.15,        30.65,        32.15,                  1046400.00,33000, ,        93.40,        27.05
N,SM,NMSTEEL,NEWMALAYALAM STEEL LTD,        30.00,        29.00,        29.00,        28.75,        28.80,                   230640.00,8000, ,        90.00,        23.35
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        18.55,        19.60,        19.60,        18.30,        18.30,                   111550.00,6000, ,        31.50,        16.05
N,ST,NIKITA,NIKITA GRENTEC RECYCL LTD,       127.50,       125.00,       127.00,       124.00,       127.00,                  1796460.00,14400, ,       155.00,        77.15
N,SM,NIRMAN,NIRMAN AGRI GENTICS LTD,        59.55,        56.60,        60.35,        56.60,        56.95,                 10927335.00,188400, ,       456.00,        51.50
N,SM,OBSCP,OBSC PERFECTION LIMITED,       315.30,       305.00,       325.00,       305.00,       311.70,                  5773260.00,18400, ,       360.00,       122.10
N,SM,OMFURN,OMFURN INDIA LIMITED,        96.00,        96.00,        96.00,        96.00,        96.00,                   115200.00,1200, ,       140.00,        76.75
N,SM,ONDOOR,ON DOOR CONCEPTS LIMITED,       137.15,       137.15,       137.15,       137.00,       137.00,                    82245.00,600, ,       415.00,       112.80
N,SM,OLIL,ONECLICK LOGISTICS IND L,       320.00,       324.80,       324.80,       320.00,       320.00,                  9520720.00,29600, ,       355.00,        93.15
N,SM,ONYX,ONYX BIOTEC LIMITED,        38.95,        37.00,        37.50,        37.00,        37.50,                   149000.00,4000, ,        97.45,        35.50
N,SM,OPTIVALUE,OPTIVALUE TEK CONSULT LTD,        88.10,        87.50,        88.00,        87.50,        87.50,                   420800.00,4800, ,       107.55,        83.00
N,SM,ORIANA,ORIANA POWER LIMITED,      2567.45,      2600.00,      2675.00,      2562.00,      2620.30,                149785533.75,57450, ,      3064.00,      1000.00
N,SM,OSELDEVICE,OSEL DEVICES LIMITED,       735.55,       739.25,       745.00,       729.00,       742.70,                 11380670.00,15400, ,       835.00,       186.25
N,SM,OWAIS,OWAIS METAL & MINERAL,       303.95,       314.95,       315.00,       287.45,       291.25,                 18274710.00,61900, ,      1270.00,       287.45
N,ST,PSRAJ,P S RAJ STEELS LIMITED,       299.00,       300.00,       300.00,       290.00,       295.00,                  2335000.00,8000, ,       300.00,       122.85
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       192.00,       181.35,       187.95,       181.35,       187.95,                   552450.00,3000, ,       321.45,       156.60
N,SM,PARAGON,PARAGON FINE S.C. LTD.,        49.00,        48.00,        49.00,        48.00,        48.00,                   579840.00,12000, ,       111.90,        46.35
N,SM,PARAMATRIX,PARAMATRIX TECHNOLOGIES L,        77.75,        77.00,        77.00,        77.00,        77.00,                   184800.00,2400, ,       111.00,        63.60
N,SM,PARAMOUNT,PARAMOUNT DYE TEC LIMITED,        53.00,        53.00,        53.00,        53.00,        53.00,                    63600.00,1200, ,        94.00,        46.25
N,SM,PSFL,PARAMOUNT SPECIALI FORG L,        30.15,        30.00,        30.00,        30.00,        30.00,                    60000.00,2000, ,        78.00,        30.00
N,ST,PARIN,PARIN ENTERPRISES LIMITED,       595.00,       593.95,       594.00,       593.95,       594.00,                   593975.00,1000, ,       598.00,       311.65
N,ST,PARTH,PARTH ELEC & ENG LTD,       240.15,       241.00,       244.15,       238.10,       242.00,                  2510600.00,10400, ,       306.40,       169.00
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        71.65,        71.65,        78.65,        71.65,        72.20,                   824250.00,11000, ,       140.00,        63.05
N,SM,PATILAUTOM,PATIL AUTOMATION LIMITED,       173.75,       174.00,       182.00,       173.00,       179.00,                  6120870.00,34200, ,       268.90,       153.90
G,ST,PATTECH,PATTECH FITWELL TUB COM L,       121.80,       119.40,       119.40,       119.40,       119.40,                   179100.00,1500, ,       160.00,        60.10
N,SM,PELATRO,PELATRO LIMITED,       347.10,       345.00,       354.00,       340.25,       354.00,                   724455.00,2100, ,       559.90,       283.20
N,ST,PENTAGON,PENTAGON RUBBER LIMITED,        78.95,        78.50,        78.50,        75.00,        75.00,                  1203650.00,16000, ,       103.80,        50.55
N,SZ,PERFECT,PERFECT INFRAENGINEER LTD,         3.90,         3.90,         4.05,         3.90,         3.90,                   129600.00,33000, ,        29.70,         3.75
N,SM,PCCL,PETRO CARBON AND CHEMI L,       182.80,       184.00,       184.00,       177.55,       178.30,                  9959900.00,54800, ,       246.00,       150.00
N,SM,PHANTOMFX,PHANTOM DIGITAL EFF LTD,       281.35,       282.00,       291.70,       281.20,       284.15,                  6676770.00,23400, ,       327.95,       165.00
N,SM,PPSL,PICTUREPOST STUDIOS LTD,        10.55,        10.65,        10.65,        10.45,        10.45,                   473550.00,45000, ,        45.60,        10.05
N,SM,PLADAINFO,PLADA INFOTECH SERVICES L,        15.55,        14.85,        15.40,        14.85,        14.85,                   135300.00,9000, ,        32.95,        14.85
G,ST,POLYSIL,POLYSIL IRRIGATION SYST L,       317.10,       323.40,       323.40,       323.30,       323.30,                  3557300.00,11000, ,       323.40,        14.25
N,SM,POSITRON,POSITRON ENERGY LIMITED,       221.00,       221.00,       243.10,       221.00,       235.00,                  4524285.00,19200, ,       420.00,       219.50
N,SM,PRAMARA,PRAMARA PROMOTIONS LTD,       350.45,       357.00,       357.95,       350.00,       353.15,                 16996475.00,48000, ,       359.00,       101.05
N,SM,PRANIK,PRANIK LOGISTICS LIMITED,        71.50,        69.00,        71.50,        69.00,        71.50,                   453600.00,6400, ,       112.95,        55.25
N,SM,PRATHAM,PRATHAM EPC PROJECTS LTD,       142.00,       143.80,       159.90,       143.80,       154.35,                  4655420.00,30000, ,       242.30,       133.00
N,SM,PRECISION,PRECISION METALIKS LTD,        15.00,        14.30,        14.35,        14.30,        14.35,                    86000.00,6000, ,        49.90,        13.80
N,SM,PRLIND,PREMIER ROADLINES LIMITED,        82.00,        82.15,        82.15,        82.15,        82.15,                    82150.00,1000, ,       139.00,        78.20
N,SM,PREMIUM,PREMIUM PLAST LIMITED,        38.35,        37.00,        39.00,        37.00,        37.25,                   680400.00,18000, ,        50.95,        26.05
N,SM,PRESSTONIC,PRESSTONIC ENGINEERING L,        66.40,        66.50,        69.95,        66.05,        68.00,                   656120.00,9600, ,       143.00,        63.20
N,SM,PRIMECAB,PRIME CABLE INDUSTRIES L,       107.05,       109.95,       110.05,       104.95,       106.75,                  6946240.00,64000, ,       123.65,        70.70
N,SM,PRITIKA,PRITIKA ENG COMPO LTD,        79.35,        80.90,        81.25,        78.00,        81.25,                  1283700.00,16000, ,       210.00,        66.50
N,SM,PRIZOR,PRIZOR VIZTECH LIMITED,       315.00,       315.00,       317.05,       305.10,       306.35,                  4455600.00,14400, ,       362.00,       105.10
N,SM,PROFX,PRO FX TECH LIMITED,        80.00,        79.00,        79.00,        79.00,        79.00,                   252800.00,3200, ,       136.90,        79.00
N,SM,PROV,PROVENTUS AGROCOM LIMITED,      1272.00,      1260.00,      1284.95,      1260.00,      1266.00,                   405676.00,320, ,      1770.00,       815.10
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        31.95,        32.00,        32.00,        30.65,        31.85,                   561500.00,18000, ,        86.50,        30.65
G,ST,PURPLEUTED,PURPLE UNITED SALES LTD,       533.15,       530.00,       530.00,       522.50,       522.50,                  1438750.00,2750, ,       587.95,       119.55
N,ST,PURVFLEXI,PURV FLEXIPACK LIMITED,        88.35,        88.25,        91.50,        87.50,        91.50,                  1058720.00,12000, ,       207.00,        69.00
N,SM,PUSHPA,PUSHPA JEWELLERS LIMITED,       118.50,       118.50,       119.90,       117.50,       118.70,                  1891900.00,16000, ,       148.75,       106.40
N,SM,QMSMEDI,QMS MEDICAL ALLIED S LTD,        91.50,        95.00,        97.00,        95.00,        97.00,                   192000.00,2000, ,       123.50,        72.35
N,SM,QUESTLAB,QUEST LABORATORIES LTD,        85.95,        86.00,        86.00,        85.90,        85.90,                   309480.00,3600, ,       160.00,        75.15
N,SM,QUICKTOUCH,QUICKTOUCH TECHNOLOGIES L,        32.25,        29.65,        30.00,        29.05,        29.10,                   543325.00,18500, ,       130.15,        28.00
N,SM,QVCEL,QVC EXPORTS LIMITED,        30.60,        30.60,        30.60,        30.60,        30.60,                    48960.00,1600, ,        50.40,        22.20
N,SM,RILINFRA,RACHANA INFRA LTD,        36.70,        36.70,        37.45,        35.15,        36.50,                   217340.00,6000, ,        53.95,        25.55
N,SM,RADIOWALLA,RADIOWALLA NETWORK LTD,        59.00,        58.50,        58.50,        58.50,        58.50,                    93600.00,1600, ,       128.60,        50.00
N,SM,RCDL,RAJGOR CASTOR DERIVATI L,        21.50,        21.25,        21.45,        21.25,        21.45,                   128100.00,6000, ,        30.85,        16.55
N,SM,RAJPUTANA,RAJPUTANA BIODIESEL LTD,       261.95,       267.00,       268.00,       253.60,       258.00,                  1166350.00,4500, ,       383.85,       173.15
N,SM,RAJINDLTD,RAJPUTANA INDUSTRIES LTD,        86.80,        86.80,        88.40,        85.70,        87.90,                  1436775.00,16500, ,       101.90,        70.05
N,SM,RTL,RAMA TELECOM LIMITED,        69.00,        69.50,        69.50,        69.05,        69.05,                   415200.00,6000, ,        75.00,        57.50
N,SM,RBS,RAMDEVBABA SOLVENT LTD,       109.45,       108.30,       108.30,       106.00,       106.55,                  2911560.00,27200, ,       150.50,        99.10
N,SM,RAPPID,RAPPID VALVES (INDIA) LTD,       320.00,       320.00,       321.50,       320.00,       321.50,                   961800.00,3000, ,       430.00,       215.20
N,SM,RBMINFRA,RBM INFRACON LIMITED,       445.95,       438.05,       464.45,       438.05,       458.10,                  6186720.00,13600, ,       930.00,       249.85
N,SM,REFRACTORY,REFRACTORY SHAPES LIMITED,        50.00,        47.85,        47.85,        47.85,        47.85,                    47850.00,1000, ,       115.00,        39.00
N,SM,REMUS,REMUS PHARMACEUTICALS L,       680.00,       670.00,       684.95,       645.00,       654.25,                  6683015.00,10100, ,      2770.00,       630.00
N,ST,RNPL,RENOL POLYCHEM LIMITED,       144.55,       144.00,       145.50,       142.10,       143.05,                  3102000.00,21600, ,       146.20,        69.00
N,SM,REXPIPES,REX PIPES AND CABLES LTD,       141.25,       138.00,       141.00,       138.00,       140.00,                  1539000.00,11000, ,       171.00,        57.00
N,SM,REXPRO,REXPRO ENTERPRISES LTD,        62.30,        60.05,        62.00,        60.05,        62.00,                   304100.00,5000, ,       120.00,        60.05
N,ST,RICHA,RICHA INFO SYSTEMS LTD,        77.15,        73.30,        73.30,        73.30,        73.30,                   146600.00,2000, ,       102.05,        50.00
N,SM,RITEZONE,RITE ZONE CHEMCON IND LTD,        25.00,        24.00,        24.00,        24.00,        24.00,                   115200.00,4800, ,        51.50,        19.85
N,SM,RNFI,RNFI SERVICES LIMITED,       330.45,       334.00,       351.90,       331.90,       349.10,                  8022750.00,23400, ,       404.00,       129.25
N,SM,ROCKINGDCE,ROCKINGDEALS CIRCU ECO L,       200.40,       205.00,       208.80,       205.00,       208.80,                   415800.00,2000, ,       650.00,       160.55
N,SM,ROXHITECH,ROX HI TECH LIMITED,        46.35,        46.20,        47.15,        46.00,        46.05,                   817440.00,17600, ,       107.95,        35.05
N,SM,RULKA,RULKA ELECTRICALS LIMITED,       107.35,       110.95,       110.95,       104.65,       106.00,                   518355.00,4800, ,       331.95,       102.50
N,SM,SATECH,S A TECH SOFTWARE INDIA L,        34.55,        35.90,        35.90,        33.70,        35.30,                   316600.00,9000, ,       154.85,        33.00
N,SM,SDREAMS,S D RETAIL LIMITED,       107.95,       102.50,       107.20,       102.50,       107.00,                  1476750.00,14000, ,       215.00,        86.35
N,SM,SJLOGISTIC,S J LOGISTICS (INDIA) LTD,       430.45,       429.45,       450.15,       420.05,       443.30,                 19481575.00,44000, ,       724.00,       301.05
G,ST,SAAKSHI,SAAKSHI MEDTEC N PANELS L,       178.70,       178.70,       181.95,       178.70,       181.95,                  1947450.00,10800, ,       255.00,       118.00
N,ST,SABAR,SABAR FLEX INDIA LIMITED,         6.60,         6.45,         6.45,         6.45,         6.45,                    32250.00,5000, ,        16.65,         3.80
N,ST,SACHEEROME,SACHEEROME LIMITED,       370.95,       374.65,       374.65,       352.40,       358.40,                 13706430.00,38400, ,       374.65,       140.50
N,SM,SADHAV,SADHAV SHIPPING LIMITED,       100.10,        96.10,       100.20,        96.10,        99.50,                  1070550.00,10800, ,       167.95,        76.95
N,SM,SAFEENTP,SAFE ENTER RETAIL FIX LTD,       266.20,       274.90,       289.00,       272.00,       282.45,                 20497025.00,73000, ,       319.00,       151.00
N,SM,SAHAJSOLAR,SAHAJ SOLAR LIMITED,       171.90,       170.05,       175.90,       170.05,       173.50,                  1720460.00,10000, ,       575.00,       165.00
N,SM,SAHANA,SAHANA SYSTEM LIMITED,       965.20,       984.95,       990.00,       905.20,       937.70,                 20292362.50,21375, ,      2135.00,       905.20
N,SM,SAHASRA,SAHASRA ELECTRONIC SOLU L,       295.35,       295.50,       326.00,       295.50,       313.10,                 16756820.00,53200, ,       763.50,       227.50
N,SM,SAJHOTELS,SAJ HOTELS LIMITED,        60.40,        59.95,        59.95,        59.95,        59.95,                   119900.00,2000, ,        86.50,        46.00
N,ST,SAMAY,SAMAY PROJECT SERVICES L,        45.85,        46.90,        46.90,        45.85,        46.65,                   741000.00,16000, ,        51.30,        28.80
N,SM,SAIFL,SAMEERA AGRO AND INFRA L,        12.30,        12.75,        12.75,        11.85,        12.15,                   444800.00,36000, ,       111.90,        11.85
N,SM,SANGANI,SANGANI HOSPITALS LIMITED,        63.45,        60.30,        60.35,        60.30,        60.30,                   633225.00,10500, ,        77.95,        48.50
N,SM,SARTELE,SAR TELEVENTURE LIMITED,       199.90,       199.90,       204.85,       196.05,       203.80,                 11222700.00,56000, ,       338.00,       162.00
N,SM,SATKARTAR,SAT KARTAR SHOPPING LTD,       180.65,       181.65,       187.45,       178.00,       185.75,                  8969040.00,49600, ,       241.95,       130.20
N,SM,SSEGL,SATHLOKHAR SYN E&C GLOB L,       503.85,       505.00,       518.90,       502.50,       506.20,                 17034650.00,33400, ,       580.00,       362.00
N,SM,SATTVAENGG,SATTVA ENGINEERING CSTN L,        76.10,        76.10,        76.10,        72.45,        75.00,                  2847440.00,38400, ,       118.90,        72.45
N,SM,SAVY,SAVY INFRA AND LOGI LTD,       141.25,       143.00,       143.75,       140.10,       140.90,                  1700820.00,12000, ,       176.65,       121.00
N,SM,SAWALIYA,SAWALIYA FOOD PRODUCTS L,       275.40,       277.10,       285.00,       276.00,       280.15,                 79886310.00,285600, ,       301.00,       208.00
N,SM,SELLOWRAP,SELLOWRAP INDUSTRIES LTD,        82.05,        82.50,        82.50,        81.00,        82.35,                   523040.00,6400, ,       139.65,        81.00
N,SM,SERVICE,SERVICE CARE LIMITED,        50.95,        48.50,        48.50,        48.50,        48.50,                    97000.00,2000, ,        89.80,        39.60
N,ST,SHANTHALA,SHANTHALA FMCG PRODUCTS L,        32.40,        34.00,        34.00,        32.10,        32.10,                   487320.00,14400, ,        47.30,        20.40
N,ST,SCML,SHARP CHUCKS N MACHINES L,       145.00,       143.90,       143.90,       143.90,       143.90,                   287800.00,2000, ,       152.30,        68.05
N,SM,SHEEL,SHEEL BIOTECH LIMITED,        77.15,        77.50,        77.50,        73.55,        76.80,                  1224100.00,16000, ,        95.55,        73.30
N,SM,SHEETAL,SHEETAL UNIVERSAL LIMITED,       141.70,       139.00,       142.20,       136.00,       142.00,                  2115750.00,15000, ,       150.15,        59.50
N,SM,SHERA,SHERA ENERGY LIMITED,       133.00,       131.70,       131.70,       131.70,       131.70,                   131700.00,1000, ,       223.00,       121.05
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,        55.00,        55.00,        55.00,        53.00,        53.00,                   325500.00,6000, ,       129.00,        53.00
N,SM,SPCL,SHIVALIC POWER CONTROL L,        76.15,        77.00,        82.95,        76.10,        81.95,                  3887820.00,48000, ,       279.00,        72.00
N,SM,SHIVASHRIT,SHIVASHRIT FOODS LIMITED,       135.90,       136.55,       137.00,       132.00,       137.00,                   405550.00,3000, ,       148.50,       118.00
N,SM,SHREEKARNI,SHREE KARNI FABCOM LTD,       501.70,       509.00,       534.00,       509.00,       515.75,                  4127842.50,7950, ,       852.90,       480.00
N,SM,SHREEOSFM,SHREE OSFM E-MOBILITY LTD,        89.80,        89.05,        90.80,        89.00,        89.90,                   447100.00,5000, ,       145.35,        82.70
N,ST,TIRUPATI,SHREE TIRUPATI BALAJEE,       860.00,       817.00,       817.00,       817.00,       817.00,                 11438000.00,14000, ,       997.00,       452.95
N,ST,SHETHJI,SHREEJI GLOBAL FMCG LTD,       118.00,       118.35,       118.50,       112.25,       114.35,                  5466700.00,47000, ,       119.50,        95.50
N,ST,SHRIAHIMSA,SHRI AHIMSA NATURALS LTD,       261.00,       270.00,       270.00,       257.50,       260.00,                  4541700.00,17400, ,       280.10,       126.50
N,SM,SHKSIL,SHRI HARE-KRI SPO IRON L,        58.00,        58.40,        58.40,        57.90,        57.90,                   232600.00,4000, ,        84.00,        54.05
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        22.60,        23.70,        23.70,        23.70,        23.70,                    47400.00,2000, ,        36.55,        13.35
N,SM,SHUBHSHREE,SHUBHSHREE BIOFUELS ENE L,       421.10,       422.95,       422.95,       420.80,       420.85,                   505680.00,1200, ,       494.95,       238.00
N,SM,SIDDHICOTS,SIDDHI COTSPIN LIMITED,        30.20,        30.70,        31.40,        30.50,        30.95,                  3363960.00,109200, ,        86.40,        29.70
N,SM,SIGNORIA,SIGNORIA CREATION LIMITED,        84.85,        87.85,        89.05,        87.85,        89.05,                   176900.00,2000, ,       151.00,        60.00
N,SM,SILKFLEX,SILKFLEX POLYMERS INDIA L,        86.85,        82.50,        82.50,        82.50,        82.50,                   825000.00,10000, ,       112.10,        50.65
N,SM,SILKY,SILKY OVERSEAS LIMITED,       146.30,       140.00,       148.00,       140.00,       146.85,                  5157520.00,35200, ,       171.00,       103.00
