Sectoral Index,Symbol,Spot,M_o_M%,Future Price,Basis,Rollover%,Avg. Roll Over,Rollover cost,Avg. Rollover Cost,Diff Rollover%,Diff Rollover Cost
NIFTY Auto,MARUTI,11894.00,1.47,11863.00,-31.00,80.39,0.00,-0.01,0.00,80.39,-0.01
NIFTY Auto,MOTHERSON,136.19,3.24,136.75,0.56,95.57,0.00,0.70,0.00,95.57,0.70
NIFTY Auto,SONACOMS,469.15,0.39,459.15,-10.00,95.44,0.00,-2.27,0.00,95.44,-2.27
NIFTY Auto,TATAMOTORS,668.35,-0.03,671.15,2.80,90.01,0.00,0.59,0.00,90.01,0.59
NIFTY Auto,TIINDIA,2655.50,-3.85,2669.80,14.30,94.22,0.00,0.68,0.00,94.22,0.68
NIFTY Auto,TVSMOTOR,2773.90,12.96,2791.20,17.30,93.92,0.00,0.39,0.00,93.92,0.39
NIFTY Aviation,INDIGO,5520.50,7.66,5539.50,19.00,97.08,0.00,0.43,0.00,97.08,0.43
NIFTY Bank,AUBANK,681.05,22.84,664.45,-16.60,91.06,0.00,-2.66,0.00,91.06,-2.66
NIFTY Bank,INDUSINDBK,819.75,21.71,822.85,3.10,86.94,0.00,0.67,0.00,86.94,0.67
NIFTY Consumer Durables,ASIANPAINT,2464.40,5.40,2473.00,8.60,91.19,0.00,0.60,0.00,91.19,0.60
NIFTY Consumer Durables,ASTRAL,1391.30,7.47,1397.40,6.10,93.86,0.00,0.42,0.00,93.86,0.42
NIFTY Consumer Durables,CROMPTON,342.90,-3.34,344.45,1.55,97.88,0.00,0.38,0.00,97.88,0.38
NIFTY Consumer Durables,DIXON,16588.00,22.78,16532.00,-56.00,76.70,0.00,-0.14,0.00,76.70,-0.14
NIFTY Consumer Durables,HAVELLS,1604.60,5.89,1608.00,3.40,86.12,0.00,0.45,0.00,86.12,0.45
NIFTY Consumer Durables,KALYANKJIL,519.80,10.82,519.80,0.00,72.79,0.00,-0.06,0.00,72.79,-0.06
NIFTY Consumer Durables,PIDILITIND,3076.40,7.32,3088.40,12.00,97.73,0.00,0.43,0.00,97.73,0.43
NIFTY Consumer Durables,POLYCAB,5512.50,5.67,5547.00,34.50,93.02,0.00,0.55,0.00,93.02,0.55
NIFTY Consumer Durables,SUPREMEIND,3511.70,1.49,3536.00,24.30,96.01,0.00,0.42,0.00,96.01,0.42
NIFTY Consumer Durables,TITAN,3382.60,9.55,3397.80,15.20,94.03,0.00,0.43,0.00,94.03,0.43
NIFTY Consumer Durables,VOLTAS,1276.00,-10.36,1282.50,6.50,93.34,0.00,0.59,0.00,93.34,0.59
NIFTY Defense,BEL,305.70,1.68,307.65,1.95,94.47,0.00,0.67,0.00,94.47,0.67
NIFTY Defense,HAL,4300.00,3.34,4324.10,24.10,93.57,0.00,0.60,0.00,93.57,0.60
NIFTY Diversified,ADANIPORTS,1236.40,3.31,1243.90,7.50,90.56,0.00,0.58,0.00,90.56,0.58
NIFTY Diversified,PIIND,3658.40,5.05,3684.10,25.70,95.50,0.00,0.58,0.00,95.50,0.58
NIFTY Energy,ADANIENSOL,961.70,10.18,965.10,3.40,94.95,0.00,0.66,0.00,94.95,0.66
NIFTY Energy,ADANIGREEN,968.95,0.94,975.35,6.40,94.01,0.00,0.79,0.00,94.01,0.79
NIFTY Energy,BPCL,302.00,9.40,303.95,1.95,85.14,0.00,0.70,0.00,85.14,0.70
NIFTY Energy,COALINDIA,399.85,0.76,402.30,2.45,92.76,0.00,0.56,0.00,92.76,0.56
NIFTY Energy,JSWENERGY,503.80,-8.12,506.65,2.85,97.26,0.00,0.66,0.00,97.26,0.66
NIFTY Energy,NHPC,89.08,9.60,89.71,0.63,86.10,0.00,0.73,0.00,86.10,0.73
NIFTY Energy,NTPC,363.20,0.71,365.15,1.95,86.32,0.00,0.55,0.00,86.32,0.55
NIFTY Energy,POWERGRID,314.40,6.40,316.55,2.15,83.88,0.00,0.65,0.00,83.88,0.65
NIFTY Energy,TATAPOWER,395.85,3.25,398.70,2.85,94.88,0.00,0.62,0.00,94.88,0.62
NIFTY Energy,TORNTPOWER,1600.70,6.57,1611.60,10.90,97.58,0.00,0.41,0.00,97.58,0.41
NIFTY FMCG,BRITANNIA,5461.90,12.82,5496.20,34.30,82.23,0.00,0.40,0.00,82.23,0.40
NIFTY FMCG,COLPAL,2732.00,14.10,2679.30,-52.70,81.71,0.00,-2.12,0.00,81.71,-2.12
NIFTY FMCG,DABUR,491.70,-4.12,493.55,1.85,90.27,0.00,0.60,0.00,90.27,0.60
NIFTY FMCG,GODREJCP,1267.90,10.78,1263.20,-4.70,94.60,0.00,-0.34,0.00,94.60,-0.34
NIFTY FMCG,HINDUNILVR,2325.30,3.59,2341.30,16.00,81.91,0.00,0.71,0.00,81.91,0.71
NIFTY FMCG,ITC,430.05,5.03,432.00,1.95,78.37,0.00,0.49,0.00,78.37,0.49
NIFTY FMCG,JUBLFOOD,716.50,6.21,719.50,3.00,91.37,0.00,0.45,0.00,91.37,0.45
NIFTY FMCG,MARICO,712.75,9.81,717.65,4.90,95.07,0.00,0.44,0.00,95.07,0.44
NIFTY FMCG,NESTLEIND,2433.20,8.53,2449.70,16.50,86.96,0.00,0.72,0.00,86.96,0.72
NIFTY FMCG,PATANJALI,1968.60,10.37,1980.40,11.80,94.80,0.00,0.51,0.00,94.80,0.51
NIFTY FMCG,TATACONSUM,1161.30,19.29,1164.80,3.50,90.64,0.00,0.28,0.00,90.64,0.28
NIFTY FMCG,TRENT,5323.50,-1.82,5352.50,29.00,94.66,0.00,0.70,0.00,94.66,0.70
NIFTY FMCG,UNITDSPR,1560.80,10.84,1569.70,8.90,94.65,0.00,0.68,0.00,94.65,0.68
NIFTY FMCG,VBL,532.35,-0.74,535.65,3.30,91.46,0.00,0.64,0.00,91.46,0.64
NIFTY Financial Services,ABCAPITAL,203.10,9.66,203.97,0.87,91.70,0.00,0.64,0.00,91.70,0.64
NIFTY Financial Services,ANGELONE,2498.60,7.78,2420.40,-78.20,86.56,0.00,-3.37,0.00,86.56,-3.37
NIFTY Financial Services,BAJAJFINSV,2105.00,4.95,2113.20,8.20,81.75,0.00,0.66,0.00,81.75,0.66
NIFTY Financial Services,BAJFINANCE,9301.00,3.30,9332.00,31.00,94.55,0.00,0.20,0.00,94.55,0.20
NIFTY Financial Services,BSE,6493.50,38.62,6409.50,-84.00,82.78,0.00,-1.23,0.00,82.78,-1.23
NIFTY Financial Services,CDSL,1367.40,15.13,1302.50,-64.90,88.52,0.00,-4.49,0.00,88.52,-4.49
NIFTY Financial Services,CHOLAFIN,1547.90,1.06,1556.10,8.20,88.59,0.00,0.41,0.00,88.59,0.41
NIFTY Financial Services,HDFCAMC,4547.40,11.64,4564.80,17.40,96.43,0.00,0.56,0.00,96.43,0.56
NIFTY Financial Services,HDFCLIFE,708.40,3.89,712.40,4.00,78.56,0.00,0.50,0.00,78.56,0.50
NIFTY Financial Services,ICICIGI,1880.30,4.80,1889.70,9.40,95.83,0.00,0.31,0.00,95.83,0.31
NIFTY Financial Services,ICICIPRULI,602.35,1.85,606.45,4.10,93.21,0.00,0.48,0.00,93.21,0.48
NIFTY Financial Services,IEX,190.84,6.95,191.53,0.69,76.09,0.00,0.31,0.00,76.09,0.31
NIFTY Financial Services,IIFL,373.95,11.00,374.90,0.95,84.37,0.00,0.62,0.00,84.37,0.62
NIFTY Financial Services,JIOFIN,258.78,14.62,260.03,1.25,92.94,0.00,0.64,0.00,92.94,0.64
NIFTY Financial Services,LICHSGFIN,613.65,7.75,617.60,3.95,96.43,0.00,0.58,0.00,96.43,0.58
NIFTY Financial Services,LICI,815.10,1.74,820.20,5.10,93.48,0.00,0.61,0.00,93.48,0.61
NIFTY Financial Services,LTF,179.57,15.43,175.07,-4.50,93.67,0.00,-2.64,0.00,93.67,-2.64
NIFTY Financial Services,MANAPPURAM,228.83,-1.72,230.25,1.42,85.15,0.00,0.58,0.00,85.15,0.58
NIFTY Financial Services,MCX,6225.50,18.67,6265.00,39.50,89.34,0.00,0.36,0.00,89.34,0.36
NIFTY Financial Services,MFSL,1247.70,8.75,1253.40,5.70,74.38,0.00,0.44,0.00,74.38,0.44
NIFTY Financial Services,MUTHOOTFIN,2150.50,-8.02,2139.60,-10.90,78.13,0.00,-0.73,0.00,78.13,-0.73
NIFTY Financial Services,PAYTM,905.75,11.81,911.45,5.70,94.81,0.00,0.39,0.00,94.81,0.39
NIFTY Financial Services,PFC,434.20,3.14,435.95,1.75,93.09,0.00,0.55,0.00,93.09,0.55
NIFTY Financial Services,PNBHOUSING,1008.85,15.83,1015.65,6.80,87.27,0.00,0.43,0.00,87.27,0.43
NIFTY Financial Services,POLICYBZR,1667.20,1.22,1678.30,11.10,95.84,0.00,0.46,0.00,95.84,0.46
NIFTY Financial Services,RECLTD,439.95,1.51,442.05,2.10,93.64,0.00,0.60,0.00,93.64,0.60
NIFTY Financial Services,SBICARD,926.55,6.44,932.15,5.60,94.21,0.00,0.55,0.00,94.21,0.55
NIFTY Financial Services,SBILIFE,1608.20,4.10,1619.60,11.40,75.29,0.00,0.67,0.00,75.29,0.67
NIFTY Financial Services,SHRIRAMFIN,696.65,2.68,701.65,5.00,96.23,0.00,0.58,0.00,96.23,0.58
NIFTY Healthcare,APOLLOHOSP,7159.50,10.28,7193.00,33.50,75.43,0.00,0.64,0.00,75.43,0.64
NIFTY Healthcare,MAXHEALTH,1108.40,-1.86,1115.70,7.30,93.53,0.00,0.75,0.00,93.53,0.75
NIFTY Healthcare,SYNGENE,653.40,-9.19,657.70,4.30,96.08,0.00,0.58,0.00,96.08,0.58
NIFTY IT,CAMS,4045.90,9.71,3919.50,-126.40,89.67,0.00,-3.23,0.00,89.67,-3.23
NIFTY IT,COFORGE,7251.00,-10.57,7270.00,19.00,87.50,0.00,0.25,0.00,87.50,0.25
NIFTY IT,CYIENT,1242.80,-2.96,1248.40,5.60,96.54,0.00,0.29,0.00,96.54,0.29
NIFTY IT,HCLTECH,1586.70,-2.67,1576.70,-10.00,93.27,0.00,-0.69,0.00,93.27,-0.69
NIFTY IT,INFY,1471.40,-8.24,1478.30,6.90,91.82,0.00,0.75,0.00,91.82,0.75
NIFTY IT,KPITTECH,1213.60,-9.04,1218.50,4.90,83.95,0.00,0.46,0.00,83.95,0.46
NIFTY IT,LTIM,4533.80,-2.62,4555.70,21.90,75.89,0.00,0.22,0.00,75.89,0.22
NIFTY IT,MPHASIS,2468.10,-2.38,2485.10,17.00,92.84,0.00,0.54,0.00,92.84,0.54
NIFTY IT,OFSS,8765.50,11.43,8775.50,10.00,82.63,0.00,0.31,0.00,82.63,0.31
NIFTY IT,PERSISTENT,5156.50,-8.60,5188.00,31.50,61.81,0.00,0.49,0.00,61.81,0.49
NIFTY IT,TATAELXSI,5918.00,9.23,5774.00,-144.00,79.44,0.00,-2.55,0.00,79.44,-2.55
NIFTY IT,TCS,3401.60,-6.84,3404.40,2.80,87.91,0.00,0.28,0.00,87.91,0.28
NIFTY IT,TECHM,1445.20,1.50,1452.50,7.30,94.22,0.00,0.74,0.00,94.22,0.74
NIFTY IT,WIPRO,242.75,-10.82,242.90,0.15,87.82,0.00,-0.10,0.00,87.82,-0.10
NIFTY Industrial,ABB,5688.50,2.67,5678.50,-10.00,93.09,0.00,-0.04,0.00,93.09,-0.04
NIFTY Industrial,CGPOWER,646.00,1.39,649.85,3.85,92.20,0.00,0.49,0.00,92.20,0.49
NIFTY Industrial,CUMMINSIND,2935.90,-2.28,2949.90,14.00,93.89,0.00,0.51,0.00,93.89,0.51
NIFTY Industrial,KEI,2980.50,3.37,3000.20,19.70,81.37,0.00,0.59,0.00,81.37,0.59
NIFTY Industrial,SIEMENS,2903.50,-45.36,2921.00,17.50,57.79,0.00,0.71,0.00,57.79,0.71
NIFTY Industrial,SOLARINDS,13247.00,21.14,13300.00,53.00,88.43,0.00,0.21,0.00,88.43,0.21
NIFTY Industrial,SRF,3038.50,3.12,3058.50,20.00,96.31,0.00,0.59,0.00,96.31,0.59
NIFTY Infrastructure,AMBUJACEM,572.00,5.38,576.00,4.00,93.27,0.00,0.74,0.00,93.27,0.74
NIFTY Infrastructure,APLAPOLLO,1629.90,6.45,1639.70,9.80,94.11,0.00,0.67,0.00,94.11,0.67
NIFTY Infrastructure,BHEL,230.50,7.72,231.47,0.97,92.65,0.00,0.55,0.00,92.65,0.55
NIFTY Infrastructure,DALBHARAT,1974.10,8.85,1988.10,14.00,92.82,0.00,0.42,0.00,92.82,0.42
NIFTY Infrastructure,GMRAIRPORT,89.00,17.20,89.40,0.40,83.34,0.00,0.51,0.00,83.34,0.51
NIFTY Infrastructure,GRASIM,2729.20,4.22,2741.60,12.40,96.56,0.00,0.48,0.00,96.56,0.48
NIFTY Infrastructure,HFCL,85.40,5.11,85.88,0.48,94.12,0.00,0.59,0.00,94.12,0.59
NIFTY Infrastructure,INDHOTEL,819.10,3.61,822.40,3.30,95.36,0.00,0.49,0.00,95.36,0.49
NIFTY Infrastructure,LT,3300.60,-5.74,3321.10,20.50,93.82,0.00,0.70,0.00,93.82,0.70
NIFTY Infrastructure,NCC,220.04,5.51,221.22,1.18,85.78,0.00,0.60,0.00,85.78,0.60
NIFTY Infrastructure,SHREECEM,30705.00,1.85,30905.00,200.00,92.40,0.00,0.36,0.00,92.40,0.36
NIFTY Infrastructure,ULTRACEMCO,12159.00,4.82,12210.00,51.00,91.26,0.00,0.72,0.00,91.26,0.72
NIFTY Infrastructure,UPL,684.20,4.24,689.05,4.85,93.83,0.00,0.48,0.00,93.83,0.48
NIFTY Metal,ADANIENT,2442.50,3.35,2454.20,11.70,95.51,0.00,0.71,0.00,95.51,0.71
NIFTY Metal,HINDALCO,628.35,-9.37,631.35,3.00,94.36,0.00,0.59,0.00,94.36,0.59
NIFTY Metal,HINDZINC,459.35,2.56,462.55,3.20,93.92,0.00,0.63,0.00,93.92,0.63
NIFTY Metal,JINDALSTEL,908.00,-0.88,914.40,6.40,96.13,0.00,0.72,0.00,96.13,0.72
NIFTY Metal,JSWSTEEL,1044.50,-1.44,1051.60,7.10,95.26,0.00,0.47,0.00,95.26,0.47
NIFTY Metal,NATIONALUM,162.03,-9.38,163.10,1.07,92.85,0.00,0.70,0.00,92.85,0.70
NIFTY Metal,NMDC,68.02,-0.77,68.48,0.46,95.63,0.00,0.71,0.00,95.63,0.71
NIFTY Metal,SAIL,118.03,3.64,118.91,0.88,96.21,0.00,0.85,0.00,96.21,0.85
NIFTY Metal,TATACHEM,864.10,1.92,869.90,5.80,90.84,0.00,0.68,0.00,90.84,0.68
NIFTY Metal,TATASTEEL,141.52,-8.94,142.35,0.83,92.75,0.00,0.69,0.00,92.75,0.69
NIFTY Metal,VEDL,420.25,-11.03,421.85,1.60,92.58,0.00,0.67,0.00,92.58,0.67
NIFTY Oil & Gas,ATGL,624.95,2.13,627.65,2.70,83.22,0.00,0.62,0.00,83.22,0.62
NIFTY Oil & Gas,GAIL,193.24,6.43,194.33,1.09,90.59,0.00,0.56,0.00,90.59,0.56
NIFTY Oil & Gas,HINDPETRO,390.45,8.59,391.90,1.45,95.34,0.00,0.59,0.00,95.34,0.59
NIFTY Oil & Gas,IGL,185.40,-5.17,185.55,0.15,84.26,0.00,0.02,0.00,84.26,0.02
NIFTY Oil & Gas,IOC,138.39,6.16,139.39,1.00,91.60,0.00,0.53,0.00,91.60,0.53
NIFTY Oil & Gas,OIL,402.60,4.29,405.05,2.45,81.82,0.00,0.55,0.00,81.82,0.55
NIFTY Oil & Gas,ONGC,249.37,2.97,250.72,1.35,90.75,0.00,0.71,0.00,90.75,0.71
NIFTY Oil & Gas,PETRONET,312.65,6.29,314.40,1.75,96.87,0.00,0.54,0.00,96.87,0.54
NIFTY Oil & Gas,RELIANCE,1301.60,1.83,1307.90,6.30,89.66,0.00,0.71,0.00,89.66,0.71
NIFTY Others (Thematic/Niche),INOXWIND,180.30,13.85,180.34,0.04,82.23,0.00,-0.01,0.00,82.23,-0.01
NIFTY PSE,IREDA,175.14,8.34,171.35,-3.79,83.34,0.00,-2.51,0.00,83.34,-2.51
NIFTY PSE,IRFC,133.42,7.30,131.10,-2.32,92.14,0.00,-1.71,0.00,92.14,-1.71
NIFTY PSE,NBCC,99.87,20.75,100.59,0.72,83.65,0.00,0.54,0.00,83.65,0.54
NIFTY PSU Bank,BANKBARODA,252.01,9.10,253.68,1.67,90.86,0.00,0.54,0.00,90.86,0.54
NIFTY PSU Bank,BANKBARODA,252.01,9.10,253.68,1.67,90.86,0.00,0.54,0.00,90.86,0.54
NIFTY PSU Bank,BANKINDIA,118.57,9.99,119.33,0.76,94.64,0.00,0.54,0.00,94.64,0.54
NIFTY PSU Bank,CANBK,99.39,10.86,99.80,0.41,93.26,0.00,0.66,0.00,93.26,0.66
NIFTY PSU Bank,INDIANB,574.05,3.83,577.10,3.05,82.13,0.00,0.38,0.00,82.13,0.38
NIFTY PSU Bank,PNB,102.70,6.52,103.33,0.63,92.29,0.00,0.64,0.00,92.29,0.64
NIFTY PSU Bank,SBIN,813.40,5.32,810.00,-3.40,73.06,0.00,-0.41,0.00,73.06,-0.41
NIFTY PSU Bank,UNIONBANK,128.52,3.47,129.43,0.91,96.74,0.00,0.51,0.00,96.74,0.51
NIFTY Pharma,ALKEM,5201.20,4.86,5205.00,3.80,95.54,0.00,-0.30,0.00,95.54,-0.30
NIFTY Pharma,AUROPHARMA,1257.80,8.04,1266.10,8.30,91.10,0.00,0.47,0.00,91.10,0.47
NIFTY Pharma,BIOCON,326.75,-5.44,328.50,1.75,93.81,0.00,0.43,0.00,93.81,0.43
NIFTY Pharma,CIPLA,1551.70,4.64,1560.90,9.20,88.16,0.00,0.77,0.00,88.16,0.77
NIFTY Pharma,DIVISLAB,6215.50,5.84,6259.50,44.00,93.58,0.00,0.82,0.00,93.58,0.82
NIFTY Pharma,DRREDDY,1200.50,3.30,1205.00,4.50,82.46,0.00,0.08,0.00,82.46,0.08
NIFTY Pharma,GLENMARK,1420.90,-6.51,1430.60,9.70,97.05,0.00,0.58,0.00,97.05,0.58
NIFTY Pharma,LAURUSLABS,645.50,4.50,647.55,2.05,93.34,0.00,0.59,0.00,93.34,0.59
NIFTY Pharma,LUPIN,2104.10,4.23,2118.30,14.20,89.09,0.00,0.46,0.00,89.09,0.46
NIFTY Pharma,SUNPHARMA,1803.90,4.18,1812.70,8.80,88.20,0.00,0.74,0.00,88.20,0.74
NIFTY Pharma,TORNTPHARM,3325.10,2.84,3347.70,22.60,96.52,0.00,0.52,0.00,96.52,0.52
NIFTY Pharma,ZYDUSLIFE,880.25,-1.18,884.05,3.80,91.40,0.00,0.62,0.00,91.40,0.62
NIFTY Private Bank,AXISBANK,1207.10,9.90,1212.50,5.40,87.05,0.00,0.60,0.00,87.05,0.60
NIFTY Private Bank,BANDHANBNK,170.73,15.34,171.70,0.97,94.98,0.00,0.71,0.00,94.98,0.71
NIFTY Private Bank,FEDERALBNK,201.90,2.19,202.75,0.85,87.44,0.00,0.67,0.00,87.44,0.67
NIFTY Private Bank,HDFCBANK,1916.80,5.01,1925.40,8.60,84.59,0.00,0.67,0.00,84.59,0.67
NIFTY Private Bank,ICICIBANK,1402.70,4.94,1408.70,6.00,89.84,0.00,0.67,0.00,89.84,0.67
NIFTY Private Bank,IDFCFIRSTB,67.65,18.81,68.09,0.44,94.87,0.00,0.67,0.00,94.87,0.67
NIFTY Private Bank,KOTAKBANK,2223.00,4.43,2235.30,12.30,84.05,0.00,0.33,0.00,84.05,0.33
NIFTY Private Bank,RBLBANK,198.31,12.10,200.01,1.70,94.44,0.00,1.00,0.00,94.44,1.00
NIFTY Private Bank,YESBANK,18.43,6.78,18.57,0.14,93.90,0.00,0.54,0.00,93.90,0.54
NIFTY Realty,DLF,680.50,-1.16,684.75,4.25,95.77,0.00,0.68,0.00,95.77,0.68
NIFTY Realty,GODREJPROP,2145.60,0.91,2155.40,9.80,95.88,0.00,0.69,0.00,95.88,0.69
NIFTY Realty,HUDCO,230.01,14.90,231.43,1.42,90.17,0.00,0.51,0.00,90.17,0.51
NIFTY Realty,LODHA,1320.20,6.36,1295.70,-24.50,94.01,0.00,-1.82,0.00,94.01,-1.82
NIFTY Realty,OBEROIRLTY,1678.90,2.18,1678.00,-0.90,92.89,0.00,0.07,0.00,92.89,0.07
NIFTY Realty,PHOENIXLTD,1669.40,0.52,1681.40,12.00,76.91,0.00,0.31,0.00,76.91,0.31
NIFTY Realty,PRESTIGE,1294.00,7.29,1303.00,9.00,94.38,0.00,0.58,0.00,94.38,0.58
NIFTY Services,DMART,4498.80,10.67,4430.40,-68.40,81.39,0.00,-1.60,0.00,81.39,-1.60
NIFTY Services,NAUKRI,7154.00,-0.84,7190.00,36.00,91.26,0.00,0.72,0.00,91.26,0.72
NIFTY Services,NYKAA,194.37,11.35,194.39,0.02,77.68,0.00,-0.32,0.00,77.68,-0.32
NIFTY Telecom,BHARTIARTL,1845.60,7.01,1858.60,13.00,80.45,0.00,0.69,0.00,80.45,0.69
NIFTY Telecom,IDEA,7.93,14.60,7.99,0.06,96.15,0.00,0.76,0.00,96.15,0.76
NIFTY Telecom,INDUSTOWER,406.50,20.12,408.30,1.80,91.08,0.00,0.37,0.00,91.08,0.37
NIFTY Textile,PAGEIND,45015.00,2.56,45050.00,35.00,94.08,0.00,-0.09,0.00,94.08,-0.09
