Sectoral Index,Symbol,Spot,M_o_M%,Future Price,Basis,Rollover%,Avg. Roll Over,Rollover cost,Avg. Rollover Cost,Diff Rollover%,Diff Rollover Cost
NIFTY Consumer Durables,VOLTAS,1312.65,3.42,1318.25,5.60,70.27,0.00,0.67,0.00,70.27,0.67
NIFTY Defense,BEL,252.45,-9.43,252.75,0.30,92.06,0.00,0.18,0.00,92.06,0.18
NIFTY Defense,HAL,3242.65,-14.20,3256.15,13.50,93.08,0.00,0.56,0.00,93.08,0.56
NIFTY Diversified,ADANIPORTS,1078.95,0.18,1082.70,3.75,93.85,0.00,0.37,0.00,93.85,0.37
NIFTY Diversified,PIIND,3012.45,-12.85,3029.45,17.00,93.52,0.00,0.57,0.00,93.52,0.57
NIFTY Energy,ADANIENSOL,661.70,-10.61,666.30,4.60,94.04,0.00,0.66,0.00,94.04,0.66
NIFTY Energy,ADANIGREEN,811.75,-16.47,807.45,-4.30,92.97,0.00,-0.60,0.00,92.97,-0.60
NIFTY Energy,BPCL,244.75,-4.82,246.00,1.25,94.33,0.00,0.43,0.00,94.33,0.43
NIFTY Energy,COALINDIA,363.85,-5.51,365.85,2.00,92.94,0.00,0.66,0.00,92.94,0.66
NIFTY Energy,JSWENERGY,458.80,-5.18,461.65,2.85,95.06,0.00,0.60,0.00,95.06,0.60
NIFTY Energy,NHPC,74.31,-1.54,73.81,-0.50,85.54,0.00,-0.82,0.00,85.54,-0.82
NIFTY Energy,NTPC,315.70,-2.26,317.25,1.55,88.17,0.00,0.67,0.00,88.17,0.67
NIFTY Energy,POWERGRID,256.25,-13.24,257.25,1.00,85.26,0.00,0.37,0.00,85.26,0.37
NIFTY Energy,TATAPOWER,343.30,-2.51,344.95,1.65,92.11,0.00,0.64,0.00,92.11,0.64
NIFTY Energy,TORNTPOWER,1312.70,-9.68,1318.40,5.70,94.01,0.00,0.58,0.00,94.01,0.58
NIFTY FMCG,BRITANNIA,4782.80,-5.76,4802.35,19.55,93.73,0.00,0.47,0.00,93.73,0.47
NIFTY FMCG,COLPAL,2497.05,-9.90,2509.55,12.50,95.84,0.00,0.57,0.00,95.84,0.57
NIFTY FMCG,DABUR,503.25,-5.71,505.65,2.40,91.18,0.00,0.53,0.00,91.18,0.53
NIFTY FMCG,GODREJCP,1051.40,-6.00,1056.40,5.00,97.86,0.00,0.58,0.00,97.86,0.58
NIFTY FMCG,HINDUNILVR,2244.95,-6.80,2256.00,11.05,92.27,0.00,0.67,0.00,92.27,0.67
NIFTY FMCG,ITC,401.60,-7.93,403.40,1.80,95.00,0.00,0.52,0.00,95.00,0.52
NIFTY FMCG,JUBLFOOD,670.90,-2.62,675.00,4.10,94.69,0.00,0.31,0.00,94.69,0.31
NIFTY FMCG,MARICO,623.30,-7.27,626.05,2.75,81.86,0.00,0.47,0.00,81.86,0.47
NIFTY FMCG,NESTLEIND,2278.20,2.74,2286.55,8.35,96.27,0.00,0.52,0.00,96.27,0.52
NIFTY FMCG,TATACONSUM,1008.00,4.27,1014.50,6.50,87.38,0.00,0.49,0.00,87.38,0.49
NIFTY FMCG,TRENT,4805.30,-12.81,4832.45,27.15,73.80,0.00,0.67,0.00,73.80,0.67
NIFTY FMCG,UNITDSPR,1335.40,-6.41,1338.65,3.25,98.18,0.00,0.60,0.00,98.18,0.60
NIFTY FMCG,VBL,448.30,-17.07,451.15,2.85,96.04,0.00,0.56,0.00,96.04,0.56
NIFTY Financial Services,ABCAPITAL,157.67,-11.01,158.62,0.95,92.27,0.00,0.66,0.00,92.27,0.66
NIFTY Financial Services,ANGELONE,2195.80,-3.60,2053.55,-142.25,92.23,0.00,-6.70,0.00,92.23,-6.70
NIFTY Financial Services,BAJAJFINSV,1925.55,10.33,1936.15,10.60,81.30,0.00,0.64,0.00,81.30,0.64
NIFTY Financial Services,BAJFINANCE,8705.40,10.17,8733.05,27.65,93.39,0.00,0.57,0.00,93.39,0.57
NIFTY Financial Services,BSE,5162.50,-1.46,5107.05,-55.45,85.74,0.00,-1.14,0.00,85.74,-1.14
NIFTY Financial Services,CDSL,1153.75,-9.21,1151.75,-2.00,90.46,0.00,-0.06,0.00,90.46,-0.06
NIFTY Financial Services,CHOLAFIN,1438.65,12.45,1442.25,3.60,76.44,0.00,0.01,0.00,76.44,0.01
NIFTY Financial Services,HDFCAMC,3688.80,-2.14,3709.25,20.45,86.93,0.00,0.37,0.00,86.93,0.37
NIFTY Financial Services,HDFCLIFE,618.40,-2.48,622.10,3.70,90.97,0.00,0.72,0.00,90.97,0.72
NIFTY Financial Services,ICICIGI,1701.20,-7.82,1705.80,4.60,97.47,0.00,0.55,0.00,97.47,0.55
NIFTY Financial Services,ICICIPRULI,559.75,-8.45,563.15,3.40,88.01,0.00,0.80,0.00,88.01,0.80
NIFTY Financial Services,IEX,156.94,-10.47,157.85,0.91,94.04,0.00,0.57,0.00,94.04,0.57
NIFTY Financial Services,JIOFIN,221.70,-5.58,222.77,1.07,92.40,0.00,0.66,0.00,92.40,0.66
NIFTY Financial Services,LICHSGFIN,513.45,-12.13,516.40,2.95,94.60,0.00,0.55,0.00,94.60,0.55
NIFTY Financial Services,LICI,741.10,-10.16,745.15,4.05,87.62,0.00,0.63,0.00,87.62,0.63
NIFTY Financial Services,LTF,139.49,-3.38,139.08,-0.41,97.18,0.00,-0.28,0.00,97.18,-0.28
NIFTY Financial Services,MANAPPURAM,208.26,4.58,210.62,2.36,60.08,0.00,1.30,0.00,60.08,1.30
NIFTY Financial Services,MCX,5371.95,-4.06,5409.00,37.05,87.07,0.00,0.64,0.00,87.07,0.64
NIFTY Financial Services,MFSL,1026.10,-5.13,1033.45,7.35,83.11,0.00,0.58,0.00,83.11,0.58
NIFTY Financial Services,MUTHOOTFIN,2208.65,-0.05,2221.40,12.75,87.28,0.00,0.71,0.00,87.28,0.71
NIFTY Financial Services,PAYTM,725.55,-6.00,729.55,4.00,94.22,0.00,0.30,0.00,94.22,0.30
NIFTY Financial Services,PFC,378.10,-8.61,376.05,-2.05,94.87,0.00,-0.37,0.00,94.87,-0.37
NIFTY Financial Services,POLICYBZR,1500.80,-9.38,1506.65,5.85,89.70,0.00,0.02,0.00,89.70,0.02
NIFTY Financial Services,RECLTD,378.50,-14.05,380.35,1.85,96.41,0.00,0.57,0.00,96.41,0.57
NIFTY Financial Services,SBICARD,856.75,10.58,861.25,4.50,93.00,0.00,0.33,0.00,93.00,0.33
NIFTY Financial Services,SBILIFE,1469.75,-0.21,1476.80,7.05,89.44,0.00,0.50,0.00,89.44,0.50
NIFTY Financial Services,SHRIRAMFIN,606.80,12.73,608.80,2.00,79.84,0.00,0.40,0.00,79.84,0.40
NIFTY Healthcare,APOLLOHOSP,6185.20,-9.37,6217.50,32.30,93.70,0.00,0.64,0.00,93.70,0.64
NIFTY Healthcare,MAXHEALTH,1016.10,-2.66,1023.05,6.95,93.06,0.00,0.86,0.00,93.06,0.86
NIFTY Healthcare,SYNGENE,677.30,-10.85,680.40,3.10,93.34,0.00,0.52,0.00,93.34,0.52
NIFTY IT,CAMS,3257.75,-10.43,3277.95,20.20,93.09,0.00,0.54,0.00,93.09,0.54
NIFTY IT,COFORGE,7489.00,-10.07,7538.05,49.05,86.28,0.00,0.81,0.00,86.28,0.81
NIFTY IT,CYIENT,1308.00,-4.00,1315.80,7.80,92.78,0.00,0.53,0.00,92.78,0.53
NIFTY IT,HCLTECH,1629.20,-4.90,1638.10,8.90,95.18,0.00,0.62,0.00,95.18,0.62
NIFTY IT,INFY,1764.30,-5.14,1774.95,10.65,92.20,0.00,0.69,0.00,92.20,0.69
NIFTY IT,KPITTECH,1251.95,-12.63,1255.90,3.95,73.57,0.00,0.51,0.00,73.57,0.51
NIFTY IT,LTIM,4878.60,-16.47,4902.00,23.40,78.19,0.00,0.66,0.00,78.19,0.66
NIFTY IT,MPHASIS,2376.40,-17.13,2390.75,14.35,89.48,0.00,0.68,0.00,89.48,0.68
NIFTY IT,OFSS,8082.25,-10.14,8118.40,36.15,66.64,0.00,0.69,0.00,66.64,0.69
NIFTY IT,PERSISTENT,5473.25,-9.63,5492.20,18.95,72.26,0.00,0.60,0.00,72.26,0.60
NIFTY IT,TATAELXSI,5563.15,-9.33,5564.05,0.90,94.56,0.00,-0.27,0.00,94.56,-0.27
NIFTY IT,TCS,3612.55,-11.89,3634.30,21.75,94.65,0.00,0.43,0.00,94.65,0.43
NIFTY IT,TECHM,1588.25,-4.90,1594.45,6.20,90.93,0.00,0.67,0.00,90.93,0.67
NIFTY IT,WIPRO,294.50,-4.69,294.60,0.10,89.48,0.00,0.22,0.00,89.48,0.22
NIFTY Industrial,ABB,5144.70,-10.05,5165.70,21.00,96.02,0.00,0.53,0.00,96.02,0.53
NIFTY Industrial,CGPOWER,580.35,-6.49,584.40,4.05,84.32,0.00,0.57,0.00,84.32,0.57
NIFTY Industrial,CUMMINSIND,2811.15,-1.47,2826.50,15.35,95.47,0.00,0.58,0.00,95.47,0.58
NIFTY Industrial,KEI,2999.05,-24.29,2964.60,-34.45,91.07,0.00,-1.08,0.00,91.07,-1.08
NIFTY Industrial,SIEMENS,4686.65,-20.22,4703.65,17.00,96.18,0.00,0.53,0.00,96.18,0.53
NIFTY Industrial,SOLARINDS,8723.50,-13.32,8749.90,26.40,91.99,0.00,0.28,0.00,91.99,0.28
NIFTY Industrial,SRF,2854.00,0.81,2862.30,8.30,85.96,0.00,0.10,0.00,85.96,0.10
NIFTY Infrastructure,AMBUJACEM,469.80,-7.80,471.25,1.45,93.78,0.00,0.61,0.00,93.78,0.61
NIFTY Infrastructure,APLAPOLLO,1438.30,-2.55,1447.95,9.65,96.43,0.00,0.45,0.00,96.43,0.45
NIFTY Infrastructure,BHEL,187.44,-4.55,188.46,1.02,95.33,0.00,0.55,0.00,95.33,0.55
NIFTY Infrastructure,DALBHARAT,1730.10,-6.58,1699.40,-30.70,71.69,0.00,-2.09,0.00,71.69,-2.09
NIFTY Infrastructure,GMRAIRPORT,69.29,-2.68,69.55,0.26,94.76,0.00,0.52,0.00,94.76,0.52
NIFTY Infrastructure,GRASIM,2339.95,-6.09,2353.35,13.40,91.96,0.00,0.59,0.00,91.96,0.59
NIFTY Infrastructure,HFCL,83.15,-12.62,83.68,0.53,91.84,0.00,0.46,0.00,91.84,0.46
NIFTY Infrastructure,INDHOTEL,724.35,-4.84,726.70,2.35,94.15,0.00,0.44,0.00,94.15,0.44
NIFTY Infrastructure,LT,3209.50,-6.18,3224.80,15.30,91.67,0.00,0.55,0.00,91.67,0.55
NIFTY Infrastructure,NCC,178.70,-26.13,179.60,0.90,83.21,0.00,0.36,0.00,83.21,0.36
NIFTY Infrastructure,SHREECEM,28306.40,5.50,28001.65,-304.75,86.47,0.00,-1.55,0.00,86.47,-1.55
NIFTY Infrastructure,ULTRACEMCO,10447.65,-8.99,10511.85,64.20,96.44,0.00,0.68,0.00,96.44,0.68
NIFTY Infrastructure,UPL,643.65,13.53,647.35,3.70,89.16,0.00,0.52,0.00,89.16,0.52
NIFTY Metal,ADANIENT,2110.95,-6.29,2121.05,10.10,92.72,0.00,0.54,0.00,92.72,0.54
NIFTY Metal,HINDALCO,631.95,7.50,635.70,3.75,89.14,0.00,0.66,0.00,89.14,0.66
NIFTY Metal,JINDALSTEL,862.00,2.61,866.70,4.70,92.08,0.00,0.52,0.00,92.08,0.52
NIFTY Metal,JSWSTEEL,975.00,2.54,980.95,5.95,98.11,0.00,0.70,0.00,98.11,0.70
NIFTY Metal,NATIONALUM,179.36,-7.13,180.57,1.21,92.87,0.00,0.50,0.00,92.87,0.50
NIFTY Metal,NMDC,65.19,0.23,65.53,0.34,87.13,0.00,0.40,0.00,87.13,0.40
NIFTY Metal,SAIL,105.98,0.50,106.63,0.65,90.41,0.00,0.53,0.00,90.41,0.53
NIFTY Metal,TATACHEM,801.85,-17.16,805.90,4.05,90.03,0.00,0.57,0.00,90.03,0.57
NIFTY Metal,TATASTEEL,138.69,5.77,139.38,0.69,92.88,0.00,0.64,0.00,92.88,0.64
NIFTY Metal,VEDL,404.55,-6.45,406.60,2.05,95.71,0.00,0.54,0.00,95.71,0.54
NIFTY Oil & Gas,ATGL,580.75,-9.47,545.05,-35.70,93.64,0.00,-6.57,0.00,93.64,-6.57
NIFTY Oil & Gas,GAIL,159.37,-4.63,159.97,0.60,97.19,0.00,0.51,0.00,97.19,0.51
NIFTY Oil & Gas,HINDPETRO,307.00,-12.68,308.65,1.65,92.81,0.00,0.49,0.00,92.81,0.49
NIFTY Oil & Gas,IGL,195.99,-50.47,196.63,0.64,92.43,0.00,0.39,0.00,92.43,0.39
NIFTY Oil & Gas,IOC,116.42,-8.42,117.02,0.60,85.75,0.00,0.46,0.00,85.75,0.46
NIFTY Oil & Gas,OIL,365.90,-12.41,368.15,2.25,91.17,0.00,0.46,0.00,91.17,0.46
NIFTY Oil & Gas,ONGC,231.00,-10.02,232.20,1.20,91.22,0.00,0.37,0.00,91.22,0.37
NIFTY Oil & Gas,PETRONET,298.30,-0.77,299.90,1.60,96.26,0.00,0.20,0.00,96.26,0.20
NIFTY Oil & Gas,RELIANCE,1207.10,-3.67,1212.25,5.15,93.75,0.00,0.51,0.00,93.75,0.51
NIFTY PSE,IRFC,120.36,-18.80,110.13,-10.23,92.09,0.00,-8.77,0.00,92.09,-8.77
NIFTY PSE,NBCC,75.75,-18.69,76.14,0.39,79.42,0.00,0.55,0.00,79.42,0.55
NIFTY PSU Bank,BANKBARODA,203.18,-8.64,203.96,0.78,95.59,0.00,0.54,0.00,95.59,0.54
NIFTY PSU Bank,BANKINDIA,96.58,-13.17,97.17,0.59,85.40,0.00,0.68,0.00,85.40,0.68
NIFTY PSU Bank,CANBK,83.46,-8.19,83.80,0.34,92.46,0.00,0.59,0.00,92.46,0.59
NIFTY PSU Bank,INDIANB,521.60,-4.44,522.05,0.45,95.39,0.00,0.29,0.00,95.39,0.29
NIFTY PSU Bank,PNB,91.96,-4.72,92.31,0.35,91.70,0.00,0.54,0.00,91.70,0.54
NIFTY PSU Bank,SBIN,703.90,-7.70,706.90,3.00,92.64,0.00,0.52,0.00,92.64,0.52
NIFTY PSU Bank,UNIONBANK,115.13,3.67,115.19,0.06,83.78,0.00,-0.10,0.00,83.78,-0.10
NIFTY Pharma,ALKEM,4612.50,-8.67,4638.40,25.90,87.16,0.00,0.44,0.00,87.16,0.44
NIFTY Pharma,AUROPHARMA,1080.70,-8.66,1086.65,5.95,96.50,0.00,0.58,0.00,96.50,0.58
NIFTY Pharma,BIOCON,311.85,-12.65,313.85,2.00,88.46,0.00,0.51,0.00,88.46,0.51
NIFTY Pharma,CIPLA,1441.15,-1.12,1449.35,8.20,96.17,0.00,0.51,0.00,96.17,0.51
NIFTY Pharma,DIVISLAB,5615.80,-2.09,5650.70,34.90,92.60,0.00,0.68,0.00,92.60,0.68
NIFTY Pharma,DRREDDY,1125.55,-5.77,1132.30,6.75,88.27,0.00,0.55,0.00,88.27,0.55
NIFTY Pharma,GLENMARK,1313.35,-9.35,1321.65,8.30,96.88,0.00,0.51,0.00,96.88,0.51
NIFTY Pharma,LAURUSLABS,543.00,-7.72,545.35,2.35,82.49,0.00,0.70,0.00,82.49,0.70
NIFTY Pharma,LUPIN,1891.05,-8.40,1897.60,6.55,83.43,0.00,0.59,0.00,83.43,0.59
NIFTY Pharma,SUNPHARMA,1647.50,-5.27,1653.65,6.15,93.10,0.00,0.58,0.00,93.10,0.58
NIFTY Pharma,TORNTPHARM,2987.00,-11.05,3004.40,17.40,95.77,0.00,0.49,0.00,95.77,0.49
NIFTY Pharma,ZYDUSLIFE,886.45,-7.03,893.50,7.05,80.74,0.00,0.67,0.00,80.74,0.67
NIFTY Private Bank,AXISBANK,1016.70,3.25,1020.30,3.60,97.51,0.00,0.59,0.00,97.51,0.59
NIFTY Private Bank,BANDHANBNK,136.89,-7.66,137.91,1.02,96.85,0.00,0.56,0.00,96.85,0.56
NIFTY Private Bank,FEDERALBNK,178.71,-3.38,179.61,0.90,96.02,0.00,0.52,0.00,96.02,0.52
NIFTY Private Bank,HDFCBANK,1700.70,0.54,1707.15,6.45,93.23,0.00,0.51,0.00,93.23,0.51
NIFTY Private Bank,ICICIBANK,1222.45,-2.64,1227.40,4.95,97.86,0.00,0.54,0.00,97.86,0.54
NIFTY Private Bank,IDFCFIRSTB,59.22,-3.22,59.57,0.35,95.57,0.00,0.56,0.00,95.57,0.56
NIFTY Private Bank,KOTAKBANK,1947.55,2.42,1955.85,8.30,92.02,0.00,0.58,0.00,92.02,0.58
NIFTY Private Bank,RBLBANK,162.87,0.23,163.81,0.94,97.74,0.00,0.47,0.00,97.74,0.47
NIFTY Private Bank,YESBANK,17.36,-8.39,17.47,0.11,93.20,0.00,0.63,0.00,93.20,0.63
NIFTY Realty,DLF,642.40,-14.35,646.00,3.60,93.24,0.00,0.46,0.00,93.24,0.46
NIFTY Realty,GODREJPROP,1939.25,-15.26,1947.85,8.60,96.32,0.00,0.55,0.00,96.32,0.55
NIFTY Realty,HUDCO,173.27,-19.89,173.94,0.67,85.95,0.00,0.49,0.00,85.95,0.49
NIFTY Realty,LODHA,1194.95,2.96,1180.35,-14.60,89.63,0.00,-1.11,0.00,89.63,-1.11
NIFTY Realty,OBEROIRLTY,1507.75,-14.12,1512.70,4.95,83.19,0.00,0.00,0.00,83.19,0.00
NIFTY Realty,PHOENIXLTD,1511.85,-5.46,1522.10,10.25,81.77,0.00,0.29,0.00,81.77,0.29
NIFTY Realty,PRESTIGE,1134.55,-15.48,1141.80,7.25,86.33,0.00,0.34,0.00,86.33,0.34
NIFTY Services,DMART,3507.20,-1.91,3527.35,20.15,97.04,0.00,0.58,0.00,97.04,0.58
NIFTY Services,NAUKRI,7381.25,-3.25,7406.85,25.60,75.46,0.00,0.66,0.00,75.46,0.66
NIFTY Services,NYKAA,160.68,-4.69,161.18,0.50,77.22,0.00,0.07,0.00,77.22,0.07
NIFTY Telecom,BHARTIARTL,1650.40,0.59,1656.55,6.15,95.01,0.00,0.64,0.00,95.01,0.64
NIFTY Telecom,IDEA,7.80,-13.24,7.86,0.06,95.65,0.00,0.64,0.00,95.65,0.64
NIFTY Telecom,INDUSTOWER,338.25,-2.13,339.40,1.15,95.12,0.00,0.72,0.00,95.12,0.72
NIFTY Textile,PAGEIND,41870.15,-5.49,41094.60,-775.55,94.13,0.00,-1.91,0.00,94.13,-1.91
