Sectoral Index,Symbol,Spot,M_o_M%,Future Price,Basis,Rollover%,Avg. Roll Over,Rollover cost,Avg. Rollover Cost,Diff Rollover%,Diff Rollover Cost
NIFTY Consumer Durables,SUPREMEIND,3460.25,-0.84,3481.70,21.45,89.02,0.00,0.88,0.00,89.02,0.88
NIFTY Consumer Durables,TITAN,3087.65,-4.20,3105.10,17.45,95.25,0.00,0.90,0.00,95.25,0.90
NIFTY Consumer Durables,VOLTAS,1423.40,8.44,1434.80,11.40,88.17,0.00,0.72,0.00,88.17,0.72
NIFTY Defense,BEL,300.65,19.09,303.10,2.45,90.23,0.00,0.62,0.00,90.23,0.62
NIFTY Defense,HAL,4160.95,28.32,4194.50,33.55,93.80,0.00,0.73,0.00,93.80,0.73
NIFTY Diversified,ADANIPORTS,1196.75,10.92,1204.55,7.80,90.43,0.00,0.71,0.00,90.43,0.71
NIFTY Diversified,PIIND,3482.65,15.61,3506.30,23.65,89.05,0.00,0.70,0.00,89.05,0.70
NIFTY Energy,ADANIENSOL,872.85,31.91,877.65,4.80,91.65,0.00,0.48,0.00,91.65,0.48
NIFTY Energy,ADANIGREEN,959.90,18.25,965.80,5.90,88.93,0.00,0.44,0.00,88.93,0.44
NIFTY Energy,BPCL,276.06,12.79,278.44,2.38,77.01,0.00,0.73,0.00,77.01,0.73
NIFTY Energy,COALINDIA,396.85,9.07,399.20,2.35,92.58,0.00,0.83,0.00,92.58,0.83
NIFTY Energy,JSWENERGY,548.35,19.52,552.65,4.30,93.55,0.00,0.41,0.00,93.55,0.41
NIFTY Energy,NHPC,81.28,9.38,82.01,0.73,75.61,0.00,0.89,0.00,75.61,0.89
NIFTY Energy,NTPC,360.65,14.24,363.65,3.00,81.32,0.00,0.92,0.00,81.32,0.92
NIFTY Energy,POWERGRID,295.50,15.32,296.50,1.00,88.83,0.00,0.64,0.00,88.83,0.64
NIFTY Energy,TATAPOWER,383.40,11.68,385.85,2.45,95.90,0.00,0.80,0.00,95.90,0.80
NIFTY Energy,TORNTPOWER,1501.95,14.42,1509.00,7.05,93.55,0.00,0.14,0.00,93.55,0.14
NIFTY FMCG,BRITANNIA,4841.20,1.22,4883.15,41.95,91.97,0.00,0.54,0.00,91.97,0.54
NIFTY FMCG,COLPAL,2394.30,-4.11,2407.45,13.15,96.91,0.00,0.61,0.00,96.91,0.61
NIFTY FMCG,DABUR,512.85,1.91,515.70,2.85,92.29,0.00,0.88,0.00,92.29,0.88
NIFTY FMCG,GODREJCP,1144.55,8.86,1149.75,5.20,83.63,0.00,0.34,0.00,83.63,0.34
NIFTY FMCG,HINDUNILVR,2244.65,-0.01,2263.00,18.35,94.59,0.00,0.82,0.00,94.59,0.82
NIFTY FMCG,ITC,409.45,1.95,411.65,2.20,96.06,0.00,0.71,0.00,96.06,0.71
NIFTY FMCG,JUBLFOOD,674.60,0.55,677.85,3.25,95.01,0.00,0.46,0.00,95.01,0.46
NIFTY FMCG,MARICO,649.05,4.13,652.65,3.60,93.99,0.00,0.50,0.00,93.99,0.50
NIFTY FMCG,NESTLEIND,2242.05,-1.59,2259.65,17.60,91.44,0.00,0.57,0.00,91.44,0.57
NIFTY FMCG,PATANJALI,1783.70,-1.59,1797.65,13.95,90.93,0.00,0.75,0.00,90.93,0.75
NIFTY FMCG,TATACONSUM,973.55,-3.42,981.60,8.05,94.61,0.00,0.73,0.00,94.61,0.73
NIFTY FMCG,TRENT,5422.30,12.84,5451.00,28.70,89.01,0.00,0.83,0.00,89.01,0.83
NIFTY FMCG,UNITDSPR,1408.10,5.44,1410.75,2.65,89.68,0.00,0.34,0.00,89.68,0.34
NIFTY FMCG,VBL,536.30,19.63,540.85,4.55,96.77,0.00,0.36,0.00,96.77,0.36
NIFTY Financial Services,ABCAPITAL,185.21,17.47,186.46,1.25,93.92,0.00,0.47,0.00,93.92,0.47
NIFTY Financial Services,ANGELONE,2318.25,5.58,2224.40,-93.85,88.54,0.00,-4.27,0.00,88.54,-4.27
NIFTY Financial Services,BAJAJFINSV,2005.75,4.17,2016.65,10.90,73.59,0.00,0.73,0.00,73.59,0.73
NIFTY Financial Services,BAJFINANCE,9003.85,3.43,9075.40,71.55,92.96,0.00,0.85,0.00,92.96,0.85
NIFTY Financial Services,BSE,4684.35,-9.26,4605.05,-79.30,78.39,0.00,-1.52,0.00,78.39,-1.52
NIFTY Financial Services,CDSL,1187.70,2.94,1184.10,-3.60,94.29,0.00,-0.29,0.00,94.29,-0.29
NIFTY Financial Services,CHOLAFIN,1531.70,6.47,1536.05,4.35,94.19,0.00,0.44,0.00,94.19,0.44
NIFTY Financial Services,HDFCAMC,4073.30,10.42,4106.35,33.05,91.84,0.00,0.57,0.00,91.84,0.57
NIFTY Financial Services,HDFCLIFE,681.90,10.27,685.55,3.65,88.13,0.00,0.84,0.00,88.13,0.84
NIFTY Financial Services,ICICIGI,1794.25,5.47,1802.70,8.45,95.33,0.00,0.77,0.00,95.33,0.77
NIFTY Financial Services,ICICIPRULI,591.40,5.65,595.65,4.25,96.44,0.00,0.69,0.00,96.44,0.69
NIFTY Financial Services,IEX,178.44,13.70,179.81,1.37,89.80,0.00,0.54,0.00,89.80,0.54
NIFTY Financial Services,IIFL,336.90,6.31,339.95,3.05,88.24,0.00,0.64,0.00,88.24,0.64
NIFTY Financial Services,JIOFIN,225.78,1.84,227.08,1.30,95.09,0.00,0.80,0.00,95.09,0.80
NIFTY Financial Services,LICHSGFIN,569.50,10.92,573.55,4.05,95.62,0.00,0.70,0.00,95.62,0.70
NIFTY Financial Services,LICI,801.15,8.10,807.65,6.50,92.81,0.00,0.52,0.00,92.81,0.52
NIFTY Financial Services,LTF,155.56,11.52,151.35,-4.21,95.01,0.00,-2.51,0.00,95.01,-2.51
NIFTY Financial Services,MANAPPURAM,232.83,11.80,234.86,2.03,87.26,0.00,0.58,0.00,87.26,0.58
NIFTY Financial Services,MCX,5245.85,-2.35,5285.75,39.90,94.81,0.00,0.96,0.00,94.81,0.96
NIFTY Financial Services,MFSL,1147.30,11.81,1153.75,6.45,91.45,0.00,0.54,0.00,91.45,0.54
NIFTY Financial Services,MUTHOOTFIN,2337.90,5.85,2348.10,10.20,79.02,0.00,0.38,0.00,79.02,0.38
NIFTY Financial Services,PAYTM,810.10,11.65,814.15,4.05,95.32,0.00,0.55,0.00,95.32,0.55
NIFTY Financial Services,PFC,421.00,11.35,423.35,2.35,93.03,0.00,0.67,0.00,93.03,0.67
NIFTY Financial Services,POLICYBZR,1647.15,9.75,1654.70,7.55,94.95,0.00,0.29,0.00,94.95,0.29
NIFTY Financial Services,RECLTD,433.40,14.50,435.90,2.50,95.57,0.00,0.62,0.00,95.57,0.62
NIFTY Financial Services,SBICARD,870.50,1.60,875.65,5.15,88.28,0.00,0.78,0.00,88.28,0.78
NIFTY Financial Services,SBILIFE,1544.90,5.11,1557.05,12.15,89.96,0.00,0.86,0.00,89.96,0.86
NIFTY Financial Services,SHRIRAMFIN,678.50,11.82,683.65,5.15,96.31,0.00,0.84,0.00,96.31,0.84
NIFTY Healthcare,APOLLOHOSP,6492.05,4.96,6542.40,50.35,94.33,0.00,0.62,0.00,94.33,0.62
NIFTY Healthcare,MAXHEALTH,1129.40,11.15,1137.50,8.10,95.86,0.00,0.53,0.00,95.86,0.53
NIFTY Healthcare,SYNGENE,719.55,6.24,724.10,4.55,94.89,0.00,0.82,0.00,94.89,0.82
NIFTY IT,CAMS,3687.90,13.20,3591.55,-96.35,91.28,0.00,-2.74,0.00,91.28,-2.74
NIFTY IT,COFORGE,8107.60,8.26,8167.05,59.45,84.00,0.00,0.49,0.00,84.00,0.49
NIFTY IT,CYIENT,1280.75,-2.08,1291.50,10.75,95.03,0.00,0.72,0.00,95.03,0.72
NIFTY IT,HCLTECH,1630.15,0.06,1627.25,-2.90,63.82,0.00,-0.10,0.00,63.82,-0.10
NIFTY IT,INFY,1603.55,-9.11,1612.80,9.25,97.73,0.00,0.70,0.00,97.73,0.70
NIFTY IT,KPITTECH,1334.15,6.57,1336.85,2.70,93.28,0.00,-0.09,0.00,93.28,-0.09
NIFTY IT,LTIM,4655.90,-4.56,4676.75,20.85,85.97,0.00,0.77,0.00,85.97,0.77
NIFTY IT,MPHASIS,2528.20,6.39,2548.35,20.15,90.22,0.00,0.57,0.00,90.22,0.57
NIFTY IT,OFSS,7866.25,-2.67,7923.50,57.25,77.38,0.00,0.81,0.00,77.38,0.81
NIFTY IT,PERSISTENT,5641.45,3.07,5686.05,44.60,92.89,0.00,0.78,0.00,92.89,0.78
NIFTY IT,TATAELXSI,5417.80,-2.61,5271.10,-146.70,95.63,0.00,-2.60,0.00,95.63,-2.60
NIFTY IT,TCS,3651.20,1.07,3672.60,21.40,96.50,0.00,0.71,0.00,96.50,0.71
NIFTY IT,TECHM,1423.90,-10.35,1431.60,7.70,95.16,0.00,0.84,0.00,95.16,0.84
NIFTY IT,WIPRO,272.20,-7.57,271.25,-0.95,90.63,0.00,-0.26,0.00,90.63,-0.26
NIFTY Industrial,ABB,5540.35,7.69,5580.40,40.05,96.25,0.00,0.80,0.00,96.25,0.80
NIFTY Industrial,CGPOWER,637.15,9.79,639.50,2.35,94.07,0.00,0.59,0.00,94.07,0.59
NIFTY Industrial,CUMMINSIND,3004.35,6.87,3028.05,23.70,95.96,0.00,0.88,0.00,95.96,0.88
NIFTY Industrial,KEI,2883.25,-3.86,2904.30,21.05,83.01,0.00,0.99,0.00,83.01,0.99
NIFTY Industrial,SIEMENS,5314.15,13.39,5337.35,23.20,86.40,0.00,0.33,0.00,86.40,0.33
NIFTY Industrial,SOLARINDS,10935.10,25.35,11028.05,92.95,82.30,0.00,0.46,0.00,82.30,0.46
NIFTY Industrial,SRF,2946.45,3.24,2968.85,22.40,86.50,0.00,0.81,0.00,86.50,0.81
NIFTY Infrastructure,AMBUJACEM,542.80,15.54,546.05,3.25,93.61,0.00,0.80,0.00,93.61,0.80
NIFTY Infrastructure,APLAPOLLO,1531.10,6.45,1543.15,12.05,97.12,0.00,0.72,0.00,97.12,0.72
NIFTY Infrastructure,BHEL,213.98,14.16,215.85,1.87,93.50,0.00,0.31,0.00,93.50,0.31
NIFTY Infrastructure,DALBHARAT,1813.55,4.82,1827.50,13.95,87.51,0.00,0.70,0.00,87.51,0.70
NIFTY Infrastructure,GMRAIRPORT,75.94,9.60,76.55,0.61,86.05,0.00,0.66,0.00,86.05,0.66
NIFTY Infrastructure,GRASIM,2618.70,11.91,2630.60,11.90,95.95,0.00,0.66,0.00,95.95,0.66
NIFTY Infrastructure,HFCL,81.25,-2.29,81.98,0.73,94.25,0.00,0.81,0.00,94.25,0.81
NIFTY Infrastructure,INDHOTEL,790.55,9.14,796.45,5.90,96.25,0.00,0.66,0.00,96.25,0.66
NIFTY Infrastructure,LT,3501.60,9.10,3521.85,20.25,89.99,0.00,0.83,0.00,89.99,0.83
NIFTY Infrastructure,NCC,208.54,16.70,210.19,1.65,88.42,0.00,0.88,0.00,88.42,0.88
NIFTY Infrastructure,SHREECEM,30146.45,6.50,30359.25,212.80,77.48,0.00,0.62,0.00,77.48,0.62
NIFTY Infrastructure,ULTRACEMCO,11599.60,11.03,11658.65,59.05,87.16,0.00,0.47,0.00,87.16,0.47
NIFTY Infrastructure,UPL,656.40,1.98,659.30,2.90,89.71,0.00,0.84,0.00,89.71,0.84
NIFTY Metal,ADANIENT,2363.35,11.96,2375.25,11.90,95.64,0.00,0.75,0.00,95.64,0.75
NIFTY Metal,HINDALCO,693.35,9.72,697.60,4.25,88.19,0.00,0.85,0.00,88.19,0.85
NIFTY Metal,JINDALSTEL,916.05,6.27,921.35,5.30,95.37,0.00,0.78,0.00,95.37,0.78
NIFTY Metal,JSWSTEEL,1059.75,8.69,1068.05,8.30,96.02,0.00,0.66,0.00,96.02,0.66
NIFTY Metal,NATIONALUM,178.81,-0.31,180.25,1.44,95.18,0.00,0.84,0.00,95.18,0.84
NIFTY Metal,NMDC,68.55,5.15,69.02,0.47,90.34,0.00,0.63,0.00,90.34,0.63
NIFTY Metal,SAIL,113.88,7.45,114.77,0.89,94.93,0.00,0.85,0.00,94.93,0.85
NIFTY Metal,TATACHEM,847.80,5.73,855.05,7.25,93.01,0.00,0.74,0.00,93.01,0.74
NIFTY Metal,TATASTEEL,155.42,12.06,156.68,1.26,87.73,0.00,0.82,0.00,87.73,0.82
NIFTY Metal,VEDL,472.35,16.76,475.05,2.70,95.35,0.00,0.59,0.00,95.35,0.59
NIFTY Oil & Gas,ATGL,611.90,5.36,614.70,2.80,92.30,0.00,0.42,0.00,92.30,0.42
NIFTY Oil & Gas,GAIL,181.56,13.92,182.55,0.99,93.31,0.00,0.41,0.00,93.31,0.41
NIFTY Oil & Gas,HINDPETRO,359.55,17.12,362.65,3.10,84.69,0.00,0.47,0.00,84.69,0.47
NIFTY Oil & Gas,IGL,195.50,-0.25,195.58,0.08,93.41,0.00,0.24,0.00,93.41,0.24
NIFTY Oil & Gas,IOC,130.36,11.97,131.31,0.95,81.75,0.00,0.65,0.00,81.75,0.65
NIFTY Oil & Gas,OIL,386.05,5.51,389.55,3.50,95.81,0.00,0.57,0.00,95.81,0.57
NIFTY Oil & Gas,ONGC,242.17,4.84,243.80,1.63,80.87,0.00,0.90,0.00,80.87,0.90
NIFTY Oil & Gas,PETRONET,294.15,-1.39,296.30,2.15,95.46,0.00,0.78,0.00,95.46,0.78
NIFTY Oil & Gas,RELIANCE,1278.20,5.89,1288.55,10.35,90.69,0.00,0.71,0.00,90.69,0.71
NIFTY PSE,IREDA,161.66,-2.91,155.95,-5.71,89.27,0.00,-3.75,0.00,89.27,-3.75
NIFTY PSE,IRFC,124.34,3.31,121.91,-2.43,93.13,0.00,-1.89,0.00,93.13,-1.89
NIFTY PSE,NBCC,82.71,9.19,83.51,0.80,94.62,0.00,0.70,0.00,94.62,0.70
NIFTY PSU Bank,BANKBARODA,230.98,13.68,232.02,1.04,92.87,0.00,0.59,0.00,92.87,0.59
NIFTY PSU Bank,BANKINDIA,107.80,11.62,108.63,0.83,93.22,0.00,0.92,0.00,93.22,0.92
NIFTY PSU Bank,CANBK,89.65,7.42,90.05,0.40,92.96,0.00,0.75,0.00,92.96,0.75
NIFTY PSU Bank,INDIANB,552.90,6.00,551.05,-1.85,93.74,0.00,-0.30,0.00,93.74,-0.30
NIFTY PSU Bank,PNB,96.41,4.84,96.81,0.40,91.89,0.00,0.65,0.00,91.89,0.65
NIFTY PSU Bank,SBIN,772.30,9.72,776.55,4.25,89.39,0.00,0.86,0.00,89.39,0.86
NIFTY PSU Bank,UNIONBANK,124.21,7.89,125.26,1.05,96.12,0.00,0.65,0.00,96.12,0.65
NIFTY Pharma,ALKEM,4960.15,7.54,4988.10,27.95,89.49,0.00,0.43,0.00,89.49,0.43
NIFTY Pharma,AUROPHARMA,1164.25,7.73,1172.25,8.00,95.58,0.00,0.70,0.00,95.58,0.70
NIFTY Pharma,BIOCON,345.55,10.81,348.15,2.60,92.08,0.00,0.80,0.00,92.08,0.80
NIFTY Pharma,CIPLA,1482.90,2.90,1490.50,7.60,95.07,0.00,0.63,0.00,95.07,0.63
NIFTY Pharma,DIVISLAB,5872.65,4.57,5901.75,29.10,96.37,0.00,0.55,0.00,96.37,0.55
NIFTY Pharma,DRREDDY,1162.20,3.26,1144.50,-17.70,94.99,0.00,-1.34,0.00,94.99,-1.34
NIFTY Pharma,GLENMARK,1519.85,15.72,1525.85,6.00,94.45,0.00,0.27,0.00,94.45,0.27
NIFTY Pharma,LAURUSLABS,617.70,13.76,622.00,4.30,89.80,0.00,0.77,0.00,89.80,0.77
NIFTY Pharma,LUPIN,2018.80,6.76,2034.80,16.00,94.58,0.00,0.63,0.00,94.58,0.63
NIFTY Pharma,SUNPHARMA,1731.45,5.10,1744.45,13.00,76.78,0.00,0.80,0.00,76.78,0.80
NIFTY Pharma,TORNTPHARM,3233.15,8.24,3248.40,15.25,96.30,0.00,0.66,0.00,96.30,0.66
NIFTY Pharma,ZYDUSLIFE,890.75,0.49,898.35,7.60,94.30,0.00,0.84,0.00,94.30,0.84
NIFTY Private Bank,AXISBANK,1098.35,8.03,1106.55,8.20,92.67,0.00,0.84,0.00,92.67,0.84
NIFTY Private Bank,BANDHANBNK,148.02,8.13,149.30,1.28,96.63,0.00,0.76,0.00,96.63,0.76
NIFTY Private Bank,FEDERALBNK,197.58,10.56,196.29,-1.29,93.62,0.00,-0.56,0.00,93.62,-0.56
NIFTY Private Bank,HDFCBANK,1825.35,7.33,1836.90,11.55,94.34,0.00,0.76,0.00,94.34,0.76
NIFTY Private Bank,ICICIBANK,1336.65,9.34,1347.05,10.40,93.63,0.00,0.70,0.00,93.63,0.70
NIFTY Private Bank,IDFCFIRSTB,56.94,-3.85,57.42,0.48,94.92,0.00,0.74,0.00,94.92,0.74
NIFTY Private Bank,KOTAKBANK,2128.65,9.30,2145.45,16.80,90.67,0.00,0.67,0.00,90.67,0.67
NIFTY Private Bank,RBLBANK,176.91,8.62,178.42,1.51,98.53,0.00,0.83,0.00,98.53,0.83
NIFTY Private Bank,YESBANK,17.26,-0.58,17.34,0.08,93.85,0.00,1.04,0.00,93.85,1.04
NIFTY Realty,DLF,688.50,7.18,692.50,4.00,96.84,0.00,0.81,0.00,96.84,0.81
NIFTY Realty,GODREJPROP,2126.20,9.64,2144.15,17.95,90.02,0.00,0.85,0.00,90.02,0.85
NIFTY Realty,HUDCO,200.18,15.53,201.93,1.75,93.61,0.00,0.64,0.00,93.61,0.64
NIFTY Realty,LODHA,1241.30,3.88,1226.30,-15.00,94.60,0.00,-1.44,0.00,94.60,-1.44
NIFTY Realty,OBEROIRLTY,1643.05,8.97,1654.95,11.90,86.69,0.00,0.62,0.00,86.69,0.62
NIFTY Realty,PHOENIXLTD,1660.70,9.85,1671.60,10.90,69.91,0.00,0.57,0.00,69.91,0.57
NIFTY Realty,PRESTIGE,1206.05,6.30,1216.55,10.50,84.68,0.00,0.85,0.00,84.68,0.85
NIFTY Services,DMART,4065.00,15.90,4068.95,3.95,59.31,0.00,-0.13,0.00,59.31,-0.13
NIFTY Services,NAUKRI,7214.60,-2.26,7247.10,32.50,95.79,0.00,0.77,0.00,95.79,0.77
NIFTY Services,NYKAA,174.55,8.63,174.87,0.32,80.43,0.00,-0.22,0.00,80.43,-0.22
NIFTY Telecom,BHARTIARTL,1724.70,4.50,1735.45,10.75,83.03,0.00,0.80,0.00,83.03,0.80
NIFTY Telecom,IDEA,6.92,-11.28,7.00,0.08,93.71,0.00,0.87,0.00,93.71,0.87
NIFTY Telecom,INDUSTOWER,338.40,0.04,341.45,3.05,95.39,0.00,0.86,0.00,95.39,0.86
NIFTY Textile,PAGEIND,43891.45,4.83,42073.35,-1818.10,92.95,0.00,-4.37,0.00,92.95,-4.37
